Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a3,0,1
a4,0,1
a5,1,0
a7,1,0
a14,0,0
a18,0,0
a19,0,1
a21,1,0
a23,0,0
a25,1,0
a26,1,1
a28,0,0
a29,1,0
a32,1,0
a34,1,0
a38,1,1
a40,0,0
a41,1,1
a42,1,0
a45,1,0
a48,0,0
a49,0,1
a51,1,0
a55,1,0
a56,0,1
a57,1,0
a58,0,0
a60,0,1
a61,1,0
a62,0,0
a63,1,0
a64,0,0
a65,0,0
a67,0,1
a70,1,0
a71,0,0
a72,1,0
a74,1,0
a78,0,0
a79,1,0
a81,0,0
a83,0,0
a85,0,0
a88,0,0
a89,0,0
a90,0,0
a93,0,0
a95,0,0
a98,1,0
a99,0,1
a100,0,1
a102,1,0
a103,0,0
a104,0,0
a105,0,1
a108,1,0
a109,0,0
a110,0,1
a111,1,1
a117,1,0
a121,0,1
a122,0,0
a123,1,0
a126,1,0
a128,0,0
a129,0,1
a130,1,0
a131,1,0
a132,0,1
a135,0,1
a136,0,0
a138,1,0
a139,0,0
a0,1,1
a8,1,1
a11,1,0
a12,1,0
a20,1,1
a27,0,1
a31,1,0
a33,0,0
a36,1,0
a39,0,1
a50,1,0
a69,0,0
a73,0,0
a76,1,1
a77,0,1
a82,0,1
a87,1,0
a92,0,0
a94,0,0
a96,0,1
a97,1,1
a113,0,0
a114,1,0
a118,0,0
a119,0,0
a124,1,0
a125,0,0
a134,0,0
a137,0,0
a140,0,0
a6,0,0
a9,0,0
a10,0,1
a16,0,0
a17,1,0
a35,0,0
a43,1,1
a47,1,0
a66,1,0
a91,0,0
a101,0,0
a106,0,0
a107,1,1
a115,0,1
a120,1,0
a127,1,0
a13,1,0
a15,0,1
a24,1,0
a37,0,1
a46,0,0
a52,0,0
a54,0,0
a59,1,0
a68,1,0
a75,1,0
a80,0,1
a112,0,0
a116,0,0
a133,0,1
a22,1,1
a30,1,0
a44,0,1
a53,0,0
a1,0,1
a84,1,0
a86,0,0
