Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,1
a2,1,0
a4,1,1
a7,1,0
a8,1,0
a9,1,1
a13,1,1
a14,1,0
a15,1,1
a16,1,0
a19,1,1
a21,0,1
a22,0,1
a23,1,1
a24,1,1
a26,1,1
a29,1,1
a33,1,1
a35,0,1
a37,1,0
a39,1,0
a40,1,1
a41,1,0
a42,0,0
a43,0,1
a44,1,1
a46,1,1
a47,0,1
a48,1,0
a53,1,0
a54,0,1
a56,0,0
a57,0,1
a59,0,1
a62,0,0
a64,0,0
a65,0,0
a66,1,0
a67,0,0
a68,0,0
a6,1,0
a10,1,0
a17,0,0
a18,1,1
a20,1,0
a30,0,1
a31,0,1
a34,0,0
a49,1,1
a50,1,0
a51,1,0
a52,1,0
a69,1,1
a70,1,1
a5,1,1
a11,1,1
a25,1,1
a27,0,0
a28,0,1
a32,0,1
a36,0,1
a45,1,1
a55,1,1
a58,0,1
a61,1,1
a63,0,0
a12,0,0
a3,0,1
a60,0,1
a38,0,0
