Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,1,1
a3,1,1
a5,1,0
a6,1,1
a7,1,1
a9,0,1
a10,0,1
a11,1,0
a12,1,1
a13,1,0
a15,0,0
a17,0,0
a19,1,0
a22,1,1
a27,0,0
a30,0,0
a31,0,0
a34,1,0
a37,0,0
a39,1,1
a40,0,1
a44,1,1
a45,0,0
a46,1,0
a47,0,0
a50,0,1
a52,1,0
a53,1,0
a54,0,1
a56,1,1
a57,0,0
a59,0,1
a62,0,0
a63,0,1
a67,0,0
a69,0,1
a70,0,0
a73,1,0
a76,0,1
a78,1,0
a80,1,0
a81,1,1
a83,0,0
a85,0,0
a89,1,1
a90,0,0
a91,1,1
a92,1,0
a93,1,1
a94,0,0
a95,0,0
a98,1,0
a100,0,0
a101,1,1
a103,1,0
a105,1,1
a106,1,0
a107,0,0
a111,0,0
a112,0,1
a113,1,0
a114,1,0
a116,1,0
a122,1,0
a124,1,0
a125,1,1
a128,0,0
a129,0,1
a130,0,0
a131,1,0
a132,1,0
a134,0,0
a137,1,0
a138,0,1
a140,1,0
a141,1,0
a144,0,0
a147,1,0
a148,1,1
a149,1,0
a153,0,1
a159,0,1
a161,1,0
a165,0,1
a167,0,1
a170,1,0
a171,0,1
a174,0,1
a175,0,0
a176,0,1
a178,0,1
a180,1,1
a181,1,1
a186,1,0
a188,1,1
a189,0,0
a190,0,1
a191,0,0
a194,0,0
a195,1,0
a199,1,0
a200,0,1
a201,0,1
a202,0,0
a204,1,0
a206,1,0
a210,0,0
a211,1,0
a214,1,1
a216,1,0
a217,1,0
a220,0,1
a222,1,1
a224,0,0
a227,1,1
a228,0,1
a230,0,1
a232,1,0
a237,1,0
a238,1,0
a240,1,0
a241,1,0
a242,1,1
a243,0,0
a245,0,1
a247,0,1
a249,1,0
a251,0,0
a255,0,0
a256,0,0
a258,1,0
a259,1,0
a262,0,1
a263,0,0
a264,0,0
a266,0,0
a268,1,0
a270,0,0
a272,1,1
a274,0,0
a276,1,0
a278,0,0
a279,1,0
a280,0,0
a281,1,0
a283,1,1
a285,1,0
a289,0,1
a295,1,0
a296,1,1
a299,1,0
a301,0,1
a302,0,0
a306,1,0
a307,1,0
a310,1,0
a312,1,0
a313,0,0
a316,0,0
a317,0,0
a319,0,0
a321,0,1
a322,1,0
a323,0,0
a324,1,0
a325,1,0
a328,0,0
a329,1,0
a1,1,1
a4,0,1
a8,1,1
a18,1,0
a21,1,0
a24,1,0
a25,1,0
a26,1,0
a28,1,0
a29,1,0
a35,0,0
a36,1,0
a42,1,1
a60,0,0
a65,0,1
a66,1,0
a68,0,0
a71,1,0
a74,0,0
a75,1,1
a77,0,0
a84,1,0
a87,0,0
a88,1,0
a96,1,0
a97,1,1
a109,0,0
a115,0,0
a118,1,0
a119,0,0
a121,0,1
a123,0,0
a126,0,0
a133,0,1
a136,1,0
a143,0,0
a151,1,0
a152,1,0
a154,0,1
a156,0,0
a158,1,0
a160,0,0
a162,0,0
a163,0,1
a164,0,0
a166,0,0
a168,1,0
a169,1,1
a177,0,1
a182,0,0
a184,1,0
a192,1,0
a196,1,1
a197,0,0
a198,0,0
a203,0,0
a205,0,0
a215,1,0
a219,0,0
a223,0,0
a225,0,0
a226,0,0
a229,0,0
a231,1,0
a233,1,0
a235,1,1
a236,0,0
a239,0,0
a244,1,0
a246,0,0
a252,0,1
a253,1,0
a254,0,0
a257,1,0
a260,1,0
a261,1,0
a265,1,0
a269,1,0
a273,1,0
a275,0,0
a277,1,0
a284,0,0
a308,1,0
a311,0,0
a326,0,1
a327,1,0
a20,1,0
a33,1,0
a38,1,0
a48,1,0
a49,0,0
a51,1,1
a55,1,0
a61,0,0
a79,1,1
a86,0,1
a99,1,0
a104,1,0
a108,1,0
a120,0,1
a127,1,0
a135,1,0
a142,0,0
a146,1,0
a155,1,1
a173,0,1
a183,1,0
a193,1,0
a218,1,0
a221,0,0
a234,0,1
a250,1,0
a287,0,1
a290,0,0
a291,1,1
a293,1,1
a300,0,0
a303,0,0
a305,0,0
a309,1,0
a318,1,0
a320,0,0
a14,0,0
a23,0,0
a41,1,0
a43,0,0
a102,1,0
a110,1,1
a117,0,1
a145,1,0
a179,1,1
a207,1,0
a208,1,0
a209,1,0
a213,0,1
a267,0,0
a282,0,1
a286,1,1
a294,0,1
a314,1,1
a330,0,0
a58,1,0
a139,0,0
a150,1,0
a157,1,0
a172,1,0
a185,0,0
a187,0,0
a288,0,0
a292,0,1
a298,1,0
a304,0,0
a315,0,1
a16,0,1
a64,1,0
a72,0,1
a82,0,1
a297,0,1
a212,1,0
a248,1,1
a271,0,1
a32,1,0
