Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,1
a3,1,1
a4,0,1
a6,0,1
a7,1,1
a9,0,1
a11,1,0
a14,0,0
a17,1,1
a20,1,0
a22,1,1
a28,1,1
a29,0,1
a30,0,1
a32,1,1
a34,1,0
a35,1,0
a38,0,1
a40,1,1
a41,1,1
a45,1,0
a46,0,1
a48,1,1
a50,1,1
a51,1,1
a52,1,1
a53,1,0
a56,1,1
a57,1,0
a62,0,0
a64,0,1
a65,1,0
a66,1,1
a68,0,1
a69,0,0
a70,1,0
a71,0,0
a72,1,1
a73,0,0
a76,0,1
a78,0,1
a80,1,0
a85,1,1
a86,0,1
a87,0,1
a88,1,1
a89,1,1
a90,1,0
a91,0,1
a93,0,0
a95,1,0
a96,0,0
a97,0,1
a98,1,0
a99,1,1
a100,0,1
a102,1,1
a103,0,0
a104,1,1
a105,0,0
a106,1,0
a110,0,0
a111,0,0
a118,1,1
a119,1,0
a121,1,0
a122,1,0
a125,0,0
a126,0,0
a127,0,1
a129,0,0
a130,0,1
a131,0,1
a133,1,0
a134,1,1
a136,0,1
a141,0,1
a142,1,1
a143,0,1
a145,0,0
a146,0,1
a147,1,0
a149,0,0
a150,0,0
a152,1,1
a153,1,1
a154,0,0
a156,1,0
a159,0,0
a160,0,1
a162,0,1
a164,1,0
a166,1,1
a168,0,0
a169,1,1
a171,1,1
a173,0,1
a174,1,0
a175,0,0
a176,0,0
a177,1,0
a178,0,1
a189,1,1
a190,1,1
a0,0,1
a8,1,0
a12,0,0
a16,0,1
a19,1,1
a21,1,0
a23,1,0
a24,0,1
a25,0,1
a27,0,1
a33,1,1
a37,0,0
a43,0,0
a44,1,0
a47,1,1
a49,1,0
a54,0,0
a55,1,1
a58,0,0
a59,1,1
a60,1,0
a61,1,1
a67,0,1
a74,1,1
a75,0,0
a77,0,0
a81,0,0
a82,0,1
a83,0,0
a92,1,0
a94,0,0
a107,1,0
a108,0,1
a109,0,0
a112,1,1
a114,0,1
a115,0,1
a116,1,0
a117,1,1
a120,1,1
a123,0,1
a124,0,0
a128,0,1
a132,1,0
a135,0,1
a137,1,1
a139,0,1
a140,1,1
a144,0,1
a148,0,0
a151,1,0
a155,0,1
a163,0,1
a165,0,1
a167,0,0
a179,1,0
a182,0,0
a183,0,1
a187,0,1
a188,0,1
a10,1,0
a13,0,1
a15,1,1
a18,1,1
a31,0,1
a39,1,1
a63,1,1
a79,0,0
a138,0,1
a170,1,0
a172,1,1
a185,0,1
a186,1,1
a26,1,0
a36,1,1
a84,0,1
a158,1,0
a161,1,0
a184,0,0
a5,0,1
a101,0,0
a181,0,0
a42,0,0
a113,1,1
a157,0,0
a180,0,1
