Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a2,0,1
a4,0,0
a5,1,0
a6,1,0
a8,0,0
a9,1,0
a11,0,1
a12,1,1
a13,1,0
a19,1,0
a21,0,0
a24,0,1
a25,1,0
a27,0,1
a28,0,0
a29,0,1
a32,0,0
a34,0,1
a36,0,0
a37,1,0
a38,0,1
a39,0,0
a40,0,0
a41,1,0
a42,1,1
a45,0,1
a46,0,0
a47,1,1
a48,0,0
a49,0,0
a50,0,1
a52,1,0
a53,0,1
a54,0,0
a57,1,1
a60,0,1
a1,1,1
a3,1,1
a15,0,1
a17,0,0
a18,0,1
a20,1,1
a30,1,1
a33,1,1
a35,0,1
a44,0,0
a51,1,0
a56,1,1
a7,1,0
a16,0,0
a23,0,0
a26,1,0
a31,1,0
a43,0,0
a55,0,0
a58,1,0
a59,0,1
a22,0,1
a14,1,0
a10,1,0
