Argument,In_Stability_Impact,Out_Stability_Impact
a5,1,0
a8,1,0
a10,0,0
a11,1,0
a12,0,0
a14,1,0
a15,1,0
a16,1,0
a18,1,0
a19,0,0
a21,1,0
a22,0,1
a23,0,1
a24,1,0
a25,1,0
a27,1,0
a28,1,0
a30,1,0
a31,1,0
a32,1,0
a34,1,0
a35,1,0
a36,1,1
a39,0,1
a40,1,0
a41,0,0
a44,0,0
a45,1,0
a46,1,1
a52,0,1
a53,1,0
a54,0,0
a57,1,0
a58,1,0
a59,0,0
a61,1,0
a64,0,1
a65,1,0
a66,1,0
a67,1,1
a68,1,0
a0,1,1
a1,1,1
a2,1,0
a4,1,0
a9,0,0
a13,0,0
a20,1,0
a26,0,0
a29,1,0
a33,1,0
a37,0,0
a38,1,0
a42,1,0
a50,1,0
a51,1,0
a56,0,0
a60,0,0
a62,0,0
a3,1,0
a6,1,0
a43,1,0
a47,1,0
a63,1,0
a7,0,1
a17,1,0
a49,1,0
a48,1,1
a55,1,0
a69,1,1
