Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a3,0,0
a5,1,1
a7,1,0
a8,1,0
a9,1,0
a10,1,1
a13,1,0
a14,1,0
a16,1,1
a19,0,0
a20,1,0
a23,1,0
a25,1,0
a26,1,0
a27,1,1
a28,1,0
a30,1,0
a31,1,0
a32,1,0
a33,1,0
a35,1,0
a38,1,0
a40,0,0
a41,1,0
a42,1,0
a45,1,0
a49,1,0
a50,1,0
a51,0,0
a55,1,0
a56,1,0
a57,1,0
a59,0,1
a60,1,0
a61,1,0
a63,1,0
a64,0,1
a65,1,0
a66,1,0
a71,0,0
a72,0,0
a75,1,1
a76,1,0
a78,1,0
a79,1,0
a81,1,1
a82,1,0
a85,1,0
a86,1,0
a88,1,0
a91,1,0
a93,1,1
a95,1,0
a97,1,0
a98,0,1
a101,1,0
a102,1,0
a103,1,0
a105,1,0
a107,1,0
a109,1,0
a110,1,1
a113,1,0
a114,1,0
a116,1,0
a117,1,0
a120,1,0
a123,1,0
a125,1,0
a128,0,0
a129,1,0
a130,0,0
a131,1,1
a132,1,0
a134,1,0
a136,1,0
a139,1,0
a140,1,0
a147,1,0
a149,1,0
a150,1,0
a151,1,1
a152,1,0
a153,1,0
a155,1,0
a156,1,0
a157,1,0
a158,0,0
a161,1,0
a166,0,0
a167,1,0
a169,1,0
a174,1,1
a175,0,1
a179,1,0
a181,1,0
a185,1,0
a186,1,0
a187,1,0
a190,1,0
a191,1,0
a192,1,0
a193,1,1
a195,1,1
a196,1,0
a199,1,0
a203,1,0
a205,1,0
a206,0,0
a209,1,0
a211,1,0
a213,1,0
a218,0,0
a219,1,0
a220,1,0
a222,0,0
a223,0,1
a225,0,0
a229,1,0
a230,0,1
a231,1,1
a232,0,0
a233,1,0
a237,0,1
a238,1,0
a239,1,0
a240,1,0
a241,1,0
a242,1,0
a244,1,0
a246,1,0
a247,1,1
a248,1,0
a252,1,0
a253,1,0
a254,1,0
a256,1,0
a258,1,1
a259,1,0
a260,1,0
a261,1,0
a266,1,0
a267,1,0
a269,1,0
a271,0,0
a273,0,0
a277,1,0
a278,0,0
a279,1,1
a280,1,0
a281,1,0
a285,1,0
a288,0,0
a289,1,0
a290,0,0
a293,0,0
a294,0,0
a2,1,0
a11,1,0
a15,1,0
a17,1,1
a18,0,0
a21,1,0
a34,1,0
a39,0,0
a47,1,1
a54,0,0
a58,1,0
a67,1,0
a68,1,0
a73,0,0
a77,1,0
a80,1,1
a83,1,0
a84,1,0
a92,1,0
a99,1,0
a100,0,0
a104,1,1
a108,1,1
a119,1,0
a121,1,0
a122,1,0
a124,1,0
a126,1,0
a133,1,0
a137,1,0
a143,0,0
a162,0,0
a163,1,0
a165,1,0
a168,1,1
a170,1,0
a171,1,0
a172,1,0
a176,0,1
a177,1,0
a178,1,0
a182,0,0
a189,1,0
a194,1,0
a197,1,0
a198,1,0
a200,1,0
a201,1,1
a207,1,0
a208,1,1
a210,1,1
a212,1,1
a215,1,0
a224,1,0
a227,1,0
a228,1,0
a234,1,0
a235,1,1
a236,1,0
a243,1,0
a250,1,0
a255,0,0
a264,1,0
a265,1,0
a283,1,1
a284,1,0
a286,1,0
a291,0,0
a292,1,0
a6,0,0
a12,1,0
a22,1,0
a24,1,0
a37,1,0
a44,1,0
a48,1,0
a52,1,0
a53,1,0
a62,1,1
a74,0,1
a87,1,0
a94,1,0
a96,0,0
a106,1,0
a111,1,0
a118,1,0
a127,1,0
a135,1,1
a146,1,0
a148,1,0
a173,1,1
a180,1,1
a184,1,0
a188,1,0
a204,1,0
a217,1,0
a245,1,0
a257,0,0
a262,1,1
a263,1,0
a270,0,0
a272,1,0
a276,1,0
a282,1,0
a287,1,0
a4,1,0
a36,1,1
a112,1,0
a115,1,1
a138,1,1
a141,1,1
a145,1,0
a159,1,0
a160,1,0
a164,0,0
a202,1,0
a221,1,0
a226,1,0
a251,1,0
a268,1,0
a43,1,1
a46,1,1
a144,1,0
a154,1,0
a183,1,0
a216,1,1
a249,1,0
a275,1,0
a29,1,0
a69,0,1
a89,1,0
a90,1,1
a142,1,0
a214,1,0
a70,1,0
a274,1,0
