Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,0
a5,1,0
a6,1,0
a7,1,0
a9,0,1
a10,1,0
a11,1,1
a12,0,0
a14,0,0
a15,1,1
a16,1,1
a17,0,0
a20,0,0
a22,1,0
a23,1,0
a26,0,0
a27,1,0
a30,1,0
a31,1,0
a32,0,1
a33,1,0
a39,1,1
a40,0,0
a41,1,0
a42,1,1
a45,0,1
a46,0,0
a51,1,0
a53,1,0
a54,0,0
a56,0,0
a57,0,1
a58,1,1
a61,1,0
a63,1,0
a65,0,1
a66,1,0
a68,1,1
a69,1,1
a70,1,0
a73,1,1
a74,1,1
a75,1,0
a76,1,0
a80,1,0
a81,1,0
a83,0,0
a3,1,1
a8,1,0
a13,1,0
a21,1,1
a24,0,0
a29,1,0
a43,1,0
a44,1,0
a47,0,0
a49,0,0
a59,1,1
a60,0,0
a64,1,1
a77,1,0
a78,1,0
a79,1,0
a82,1,1
a0,1,1
a18,1,0
a25,0,1
a28,1,0
a34,1,0
a35,0,0
a36,1,0
a38,1,0
a48,1,0
a55,1,0
a62,1,0
a72,1,0
a84,1,0
a4,1,0
a37,0,1
a50,1,0
a67,1,0
a19,0,1
a52,1,0
a71,1,0
