Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,0,1
a4,1,0
a5,1,1
a9,0,0
a10,0,0
a13,1,1
a14,0,0
a15,0,0
a17,0,0
a21,1,1
a23,1,0
a24,1,0
a25,0,1
a26,1,0
a32,0,0
a34,1,0
a35,1,0
a38,0,0
a40,0,0
a41,1,0
a42,0,0
a45,0,0
a48,1,0
a51,0,1
a52,0,1
a53,1,1
a56,0,0
a58,0,0
a60,1,0
a63,0,0
a64,1,0
a65,0,0
a66,1,0
a67,1,0
a68,0,1
a69,0,0
a71,0,1
a72,0,0
a73,0,1
a74,0,1
a75,1,0
a77,0,1
a79,1,1
a80,0,1
a81,1,0
a82,0,1
a83,1,1
a85,0,1
a86,0,1
a88,1,1
a90,0,1
a94,0,1
a95,1,0
a100,0,1
a104,1,1
a106,0,1
a108,0,0
a109,0,0
a110,1,0
a111,1,0
a113,0,0
a114,0,0
a115,1,1
a118,0,0
a119,1,0
a121,1,0
a122,0,1
a123,0,0
a126,0,0
a128,0,1
a132,1,1
a134,0,1
a135,0,0
a138,0,0
a139,0,0
a140,0,1
a141,1,1
a143,0,0
a145,0,0
a146,0,0
a148,0,0
a149,1,0
a152,0,0
a153,0,1
a156,1,0
a157,1,0
a158,0,0
a159,0,0
a160,1,0
a162,1,0
a163,0,0
a164,0,1
a165,1,1
a168,1,1
a169,0,1
a171,1,1
a172,0,0
a174,0,1
a175,0,1
a177,0,0
a178,0,1
a179,1,1
a180,0,1
a181,0,1
a182,0,0
a183,0,1
a184,0,1
a185,0,0
a189,0,0
a190,0,0
a191,0,1
a193,0,1
a195,0,1
a196,0,1
a198,0,0
a199,0,0
a200,0,1
a6,1,0
a7,1,1
a16,1,0
a18,1,0
a19,1,0
a22,0,1
a28,0,0
a37,1,0
a39,0,0
a43,0,0
a46,1,0
a47,0,1
a49,0,1
a54,0,0
a55,1,0
a57,0,0
a59,1,0
a62,1,0
a76,1,1
a87,1,0
a91,0,1
a92,0,1
a96,0,1
a97,0,0
a98,0,0
a101,0,1
a102,0,0
a103,0,0
a105,1,0
a112,1,0
a116,0,0
a124,0,1
a129,0,0
a131,0,1
a133,1,1
a147,1,1
a154,0,0
a166,0,1
a167,0,0
a170,0,1
a173,1,0
a176,0,0
a186,0,1
a187,1,1
a188,0,0
a194,1,0
a197,1,0
a0,0,1
a8,0,0
a30,0,0
a31,1,1
a33,0,1
a44,0,0
a61,0,0
a78,0,1
a84,0,1
a89,0,1
a117,0,1
a120,1,1
a137,0,1
a142,0,1
a155,0,1
a161,0,1
a192,1,0
a11,0,0
a20,0,0
a27,1,0
a29,1,0
a36,0,0
a50,1,1
a70,1,0
a127,0,1
a136,0,0
a144,0,0
a3,1,0
a99,0,0
a107,1,1
a130,0,1
a150,0,0
a125,1,0
a151,0,1
a93,0,1
a12,1,0
