Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a4,1,1
a5,1,0
a6,0,0
a7,1,0
a9,1,1
a11,1,0
a12,0,1
a14,1,1
a16,1,1
a17,1,1
a19,0,0
a20,1,1
a21,1,0
a23,1,1
a24,1,0
a25,0,1
a26,0,1
a28,1,0
a29,0,1
a31,1,1
a34,1,1
a35,1,0
a36,1,0
a37,0,1
a38,1,1
a39,1,1
a40,0,0
a41,0,1
a42,1,1
a45,0,1
a46,0,1
a49,1,0
a51,0,0
a52,1,1
a55,0,1
a56,0,1
a57,0,0
a58,0,1
a60,1,1
a63,1,1
a64,0,1
a67,0,0
a68,1,1
a69,0,0
a71,0,0
a72,1,0
a73,1,0
a74,0,0
a75,1,0
a77,1,1
a79,0,1
a80,0,1
a81,0,0
a82,0,1
a84,1,0
a87,1,0
a88,1,0
a89,0,1
a92,0,1
a93,0,1
a95,0,0
a96,0,1
a97,1,1
a99,1,1
a100,0,1
a101,1,1
a103,0,1
a105,0,1
a106,0,1
a107,1,1
a108,1,0
a109,0,0
a110,1,0
a111,1,0
a112,0,0
a114,0,0
a115,0,0
a119,0,1
a121,1,0
a122,0,0
a123,0,1
a124,1,1
a125,0,1
a126,0,1
a128,0,1
a129,0,0
a132,0,1
a133,0,1
a134,0,1
a136,1,1
a137,1,0
a139,0,1
a142,1,0
a144,0,1
a3,0,1
a8,0,1
a10,1,1
a27,0,1
a32,1,1
a43,1,1
a47,0,0
a48,0,1
a53,0,1
a59,0,1
a61,1,1
a62,0,1
a83,1,0
a85,0,1
a86,0,1
a90,0,1
a91,0,0
a102,0,0
a104,0,1
a116,1,1
a117,0,1
a120,1,1
a130,0,0
a131,0,1
a140,1,0
a141,1,1
a143,0,1
a145,1,1
a2,1,0
a13,0,0
a22,1,1
a33,1,1
a44,1,1
a54,1,1
a66,0,1
a94,1,0
a135,1,0
a138,1,1
a15,1,0
a18,0,1
a50,0,1
a65,1,0
a118,1,1
a0,0,0
a76,0,1
a78,0,0
a113,0,0
a30,1,1
a70,1,1
a127,1,0
a98,0,1
