Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a6,1,0
a7,1,0
a8,1,0
a9,1,0
a10,1,0
a14,0,0
a15,0,0
a17,0,1
a18,1,1
a20,0,1
a21,1,0
a26,1,1
a27,0,1
a28,1,1
a32,1,1
a33,1,1
a35,1,1
a37,1,1
a40,1,1
a42,0,1
a43,0,1
a49,1,1
a51,1,1
a53,0,1
a54,0,0
a57,0,0
a58,1,1
a59,1,0
a60,0,0
a62,1,1
a64,0,1
a68,0,0
a69,1,0
a71,1,0
a72,1,0
a74,0,1
a75,0,1
a76,1,1
a77,0,0
a78,0,1
a79,1,1
a80,1,0
a81,0,0
a83,0,1
a86,1,1
a87,0,0
a91,1,0
a93,0,1
a97,1,1
a98,0,0
a99,1,0
a100,1,0
a101,0,1
a103,0,0
a105,0,1
a106,1,0
a110,0,1
a113,1,0
a114,1,1
a117,1,1
a121,0,0
a124,0,1
a126,1,1
a129,1,1
a133,1,0
a136,0,0
a138,0,1
a139,0,0
a140,0,0
a142,0,1
a143,1,0
a144,0,0
a148,0,0
a149,0,0
a153,1,0
a154,0,1
a155,0,1
a156,0,1
a158,1,1
a159,0,0
a160,0,1
a162,1,0
a163,1,0
a164,1,1
a166,1,0
a169,1,0
a3,1,1
a4,1,0
a11,0,0
a13,1,1
a16,0,0
a22,1,1
a25,0,0
a29,0,0
a36,1,0
a41,0,1
a50,1,0
a52,1,0
a55,0,1
a61,1,1
a67,0,0
a73,0,0
a84,1,0
a85,0,1
a88,0,0
a90,1,0
a92,1,0
a94,0,1
a95,1,1
a96,0,0
a107,0,0
a109,1,0
a111,1,0
a112,1,1
a116,0,1
a119,1,1
a120,0,0
a122,0,1
a123,0,0
a127,0,0
a128,1,0
a134,0,1
a145,1,1
a150,0,0
a161,1,0
a167,0,0
a19,1,0
a31,0,1
a44,1,0
a46,0,1
a47,0,1
a63,1,1
a66,1,0
a70,0,0
a82,0,0
a102,1,1
a108,1,1
a115,1,1
a125,1,1
a130,1,0
a131,0,1
a146,1,0
a147,1,1
a157,1,1
a170,0,1
a2,1,1
a39,0,0
a45,0,0
a48,0,0
a56,0,1
a65,1,0
a104,0,0
a118,1,0
a137,0,1
a141,1,0
a151,1,1
a24,1,0
a30,0,1
a34,1,0
a89,1,0
a152,0,0
a165,0,0
a5,0,0
a12,0,0
a23,1,1
a38,1,0
a132,0,1
a135,1,1
a168,0,1
