Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a3,1,1
a5,1,1
a6,0,0
a8,1,1
a10,1,1
a11,1,1
a13,1,1
a16,1,1
a18,1,0
a22,1,0
a23,0,0
a25,0,1
a26,1,1
a27,1,1
a29,1,1
a32,1,0
a33,1,0
a34,0,1
a35,0,0
a40,1,0
a42,1,1
a44,1,0
a45,0,0
a46,1,1
a47,0,1
a51,1,0
a52,1,0
a54,0,1
a55,0,1
a56,0,0
a57,1,0
a58,1,1
a63,1,0
a64,1,1
a65,1,0
a66,1,0
a67,1,0
a68,1,0
a71,0,1
a72,0,0
a74,1,1
a75,0,0
a76,0,0
a77,0,1
a78,1,0
a80,1,0
a83,1,0
a84,0,1
a87,1,0
a89,1,1
a91,0,0
a93,1,0
a97,1,0
a99,1,0
a100,1,0
a104,0,1
a105,0,1
a107,1,0
a108,1,0
a109,1,0
a113,0,0
a114,1,0
a115,0,0
a116,1,0
a117,0,1
a118,0,0
a122,1,1
a123,0,0
a126,0,1
a127,1,0
a128,1,0
a129,0,0
a130,1,1
a131,0,1
a134,1,0
a136,0,0
a137,1,1
a140,0,1
a141,0,0
a142,0,0
a144,0,1
a147,1,1
a148,0,0
a151,0,0
a153,1,0
a154,1,0
a157,1,0
a158,0,0
a159,1,0
a162,1,0
a163,0,1
a164,1,0
a165,1,1
a166,1,0
a169,0,0
a170,0,0
a171,1,0
a173,1,1
a175,1,1
a176,1,0
a177,0,0
a178,1,0
a180,0,0
a181,1,1
a182,0,1
a183,1,0
a185,0,1
a186,0,0
a191,0,0
a193,0,1
a195,0,0
a202,1,1
a203,0,0
a205,0,0
a206,0,0
a207,0,1
a209,1,1
a211,1,1
a213,1,1
a214,1,0
a216,0,1
a217,0,1
a218,1,1
a220,0,1
a221,0,0
a222,0,1
a223,0,0
a224,0,0
a225,0,1
a228,0,1
a229,0,0
a230,0,0
a231,1,0
a233,1,0
a234,1,1
a236,1,1
a238,0,0
a239,0,0
a240,0,0
a241,0,0
a242,1,0
a243,1,1
a244,1,1
a249,1,0
a253,0,0
a255,0,1
a256,0,0
a258,1,0
a259,0,0
a261,0,0
a262,0,1
a263,1,0
a264,1,0
a265,0,0
a266,0,1
a268,0,1
a271,1,1
a276,1,0
a277,1,1
a278,1,0
a281,1,0
a283,0,1
a284,1,0
a286,0,1
a288,1,0
a289,0,0
a291,0,0
a292,1,0
a293,0,1
a294,0,0
a295,1,1
a297,0,0
a298,0,1
a299,0,0
a301,1,0
a305,1,0
a0,0,1
a7,1,1
a9,1,1
a14,0,1
a15,0,1
a17,1,1
a20,1,0
a21,1,1
a28,0,1
a30,0,1
a36,0,0
a38,1,0
a39,0,1
a41,1,1
a43,1,0
a48,1,1
a50,0,0
a59,0,0
a61,0,0
a62,0,0
a82,0,0
a85,0,1
a88,1,0
a94,1,0
a95,1,1
a98,0,0
a101,0,1
a102,1,0
a106,1,0
a111,0,0
a125,0,0
a135,1,0
a139,1,1
a145,1,1
a149,0,0
a152,0,1
a161,0,0
a167,1,0
a172,1,1
a192,0,1
a194,0,0
a196,1,0
a204,1,1
a208,0,1
a210,1,0
a212,1,0
a215,1,1
a219,0,1
a226,1,1
a227,0,1
a232,1,1
a237,0,0
a245,1,1
a246,0,1
a247,1,0
a248,1,1
a250,1,0
a252,0,0
a254,0,0
a257,1,0
a267,1,1
a270,0,1
a272,0,1
a274,0,1
a275,1,0
a280,1,1
a282,1,1
a285,1,1
a290,0,1
a296,1,1
a300,0,0
a19,1,1
a24,1,0
a31,1,0
a37,0,1
a53,0,0
a73,0,0
a79,0,0
a81,0,0
a92,1,1
a120,0,0
a143,0,1
a146,0,0
a150,1,1
a156,1,0
a168,0,0
a174,0,1
a179,1,1
a184,1,0
a187,0,0
a188,0,0
a189,1,0
a197,0,1
a198,0,0
a269,1,1
a279,0,1
a287,1,0
a302,1,0
a303,1,0
a49,0,1
a60,1,1
a69,1,0
a90,0,0
a96,1,0
a103,0,1
a112,1,0
a119,1,0
a124,1,1
a132,1,0
a133,1,1
a138,0,1
a155,0,1
a201,0,0
a235,0,0
a260,0,0
a1,0,1
a110,1,0
a121,0,1
a160,0,0
a200,1,1
a251,0,0
a273,1,0
a4,1,0
a199,0,0
a304,0,1
a12,0,0
a70,1,0
a86,1,0
a190,0,1
