Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a3,1,0
a4,1,1
a6,1,0
a9,1,0
a12,0,0
a13,1,0
a15,1,0
a16,1,0
a17,1,0
a18,0,0
a19,1,0
a20,0,0
a21,1,0
a23,0,0
a27,1,0
a28,1,0
a29,1,1
a31,0,0
a32,1,1
a34,1,0
a35,0,0
a37,1,0
a39,1,0
a41,0,0
a44,1,0
a45,0,1
a46,1,0
a48,1,1
a50,1,0
a52,1,0
a53,0,0
a55,0,0
a57,1,1
a58,1,0
a60,0,1
a61,1,0
a62,0,0
a64,0,0
a65,1,0
a67,1,1
a68,0,0
a69,1,0
a74,1,0
a0,0,0
a5,0,1
a24,1,0
a26,0,1
a30,1,0
a33,1,0
a36,0,0
a63,0,0
a66,1,0
a71,1,0
a72,1,0
a73,1,1
a2,1,0
a10,1,0
a11,0,0
a14,1,0
a22,1,0
a25,1,0
a40,0,0
a42,0,0
a49,1,0
a51,0,1
a54,1,0
a70,1,1
a8,0,1
a38,0,1
a43,1,0
a56,1,0
a59,1,0
a47,1,0
a7,0,1
