Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a4,1,0
a7,1,1
a11,0,0
a13,1,1
a17,1,1
a20,1,0
a21,0,0
a22,0,0
a23,1,1
a24,1,0
a25,0,0
a26,1,0
a27,0,0
a28,1,0
a30,1,0
a32,1,0
a33,1,0
a37,1,0
a38,0,0
a40,0,0
a42,1,0
a44,1,0
a48,1,0
a50,1,0
a52,0,0
a53,0,1
a54,1,0
a55,1,0
a56,0,0
a58,1,0
a59,1,1
a60,1,0
a65,1,0
a66,0,0
a67,1,1
a68,0,0
a69,0,0
a72,0,1
a73,0,1
a75,1,0
a77,1,0
a79,0,1
a80,0,0
a82,1,0
a84,0,0
a85,1,1
a87,1,0
a90,1,0
a91,1,0
a92,1,0
a93,1,1
a94,1,0
a95,1,0
a96,1,1
a97,1,0
a98,1,0
a99,1,0
a1,0,1
a3,1,0
a5,1,0
a6,1,0
a9,1,1
a15,1,0
a16,1,0
a18,1,0
a19,0,0
a36,0,1
a46,1,0
a51,1,0
a63,0,0
a71,1,0
a74,0,1
a78,0,0
a86,1,0
a88,0,0
a89,1,0
a0,1,0
a8,1,0
a14,1,0
a39,1,1
a41,1,0
a43,1,0
a45,1,0
a47,1,1
a57,1,0
a62,0,0
a70,1,0
a81,0,0
a10,1,0
a12,1,0
a31,1,0
a34,1,0
a35,1,0
a64,1,1
a76,1,0
a49,1,1
a61,1,0
a29,0,0
a83,0,0
