Argument,In_Stability_Impact,Out_Stability_Impact
a6,1,1
a7,1,0
a8,1,1
a11,1,0
a12,1,1
a13,0,1
a14,1,0
a15,0,0
a16,1,0
a17,1,0
a19,1,0
a20,1,1
a24,1,0
a25,0,1
a27,1,0
a28,1,0
a29,1,0
a36,1,1
a37,0,0
a38,1,0
a39,1,0
a40,0,0
a44,1,0
a45,1,0
a46,1,1
a49,0,0
a51,1,1
a55,1,0
a56,1,0
a63,1,0
a65,0,0
a69,1,0
a72,1,0
a78,1,0
a79,1,0
a0,0,1
a1,0,0
a2,1,0
a4,1,1
a9,1,1
a21,0,1
a23,1,0
a26,1,0
a31,1,0
a32,1,0
a41,0,0
a43,1,1
a48,0,0
a52,1,1
a53,1,0
a54,1,0
a57,0,1
a60,0,0
a61,1,0
a66,0,0
a68,0,0
a73,1,0
a74,0,1
a77,0,0
a5,1,0
a10,1,1
a18,1,0
a30,1,0
a33,1,0
a47,1,0
a58,0,1
a67,1,1
a75,0,0
a76,1,0
a22,1,0
a64,1,0
a70,0,1
a71,1,0
a34,1,0
a42,1,1
a50,1,1
a62,0,1
a3,1,1
a35,1,0
a59,1,0
