Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,1,1
a4,1,0
a5,1,0
a8,1,1
a10,0,0
a13,0,0
a14,1,1
a17,1,0
a19,0,0
a20,0,1
a22,0,1
a23,1,0
a26,0,0
a28,1,1
a30,0,1
a33,1,0
a34,0,0
a35,1,0
a36,1,1
a37,0,1
a38,0,1
a39,0,0
a40,1,0
a41,0,0
a43,1,0
a45,0,1
a48,0,1
a49,0,1
a50,1,0
a51,1,0
a52,1,0
a53,0,0
a54,0,0
a57,0,1
a59,1,0
a60,1,0
a61,1,0
a65,1,1
a67,0,0
a69,1,0
a71,0,0
a72,0,0
a74,1,1
a75,0,1
a76,0,0
a80,1,0
a81,1,0
a82,0,0
a83,0,1
a84,0,0
a85,1,0
a86,1,0
a89,0,1
a92,1,1
a95,0,0
a97,0,0
a102,1,0
a103,0,0
a105,1,0
a106,1,0
a107,1,0
a109,1,0
a110,1,0
a111,1,0
a115,1,0
a116,0,0
a117,1,0
a120,1,1
a122,0,0
a124,0,1
a125,1,1
a126,0,0
a127,1,1
a130,0,1
a132,0,1
a133,1,1
a134,0,1
a135,1,0
a138,1,0
a139,1,0
a141,1,0
a144,1,1
a146,0,0
a151,0,1
a153,1,0
a154,0,1
a158,1,0
a159,0,0
a160,1,0
a162,0,1
a163,1,0
a164,1,0
a165,1,0
a168,0,1
a169,0,0
a171,1,1
a172,1,0
a173,1,1
a174,0,1
a175,0,1
a176,1,0
a177,0,1
a178,0,0
a181,0,1
a182,0,1
a183,0,0
a184,0,1
a186,0,1
a190,1,0
a192,1,0
a197,1,0
a199,0,0
a202,0,1
a204,1,0
a205,1,0
a206,0,0
a208,1,1
a210,1,1
a211,0,0
a212,0,0
a214,0,1
a215,0,0
a216,1,0
a221,1,1
a224,0,1
a226,0,0
a227,0,0
a228,1,1
a233,0,0
a237,0,0
a238,0,0
a239,1,0
a241,1,0
a242,0,0
a243,0,0
a247,0,0
a248,0,1
a250,0,1
a254,1,0
a255,1,1
a256,0,1
a257,1,1
a258,0,1
a259,1,0
a260,0,0
a263,0,0
a264,0,0
a266,0,0
a268,0,0
a271,0,1
a273,1,1
a274,0,0
a275,0,0
a278,1,0
a279,0,0
a280,0,0
a282,0,0
a286,0,1
a287,1,0
a293,0,0
a294,1,0
a296,1,1
a300,0,0
a301,1,0
a302,0,0
a305,0,1
a308,0,0
a309,0,0
a312,1,0
a314,0,0
a315,0,0
a317,0,0
a318,1,1
a319,0,0
a320,0,0
a321,1,0
a322,1,1
a324,0,1
a333,1,0
a334,0,0
a335,1,1
a337,1,1
a338,1,1
a342,0,0
a343,1,0
a344,0,0
a345,0,0
a2,0,1
a9,0,1
a11,1,1
a29,0,1
a31,0,1
a32,0,1
a47,1,0
a55,1,0
a56,1,1
a58,0,0
a63,1,1
a64,0,0
a66,1,0
a70,0,1
a90,1,1
a91,0,0
a96,0,0
a99,1,0
a101,1,1
a113,0,0
a119,1,1
a121,0,0
a123,0,1
a128,1,1
a136,0,1
a140,0,0
a142,0,0
a147,0,0
a148,1,0
a149,0,0
a152,0,0
a156,1,0
a157,1,0
a161,1,1
a166,0,0
a167,0,0
a170,0,0
a180,1,0
a188,0,0
a191,0,1
a195,0,0
a209,0,0
a213,1,0
a222,0,0
a225,0,0
a229,0,1
a230,1,0
a246,1,0
a249,1,1
a251,1,0
a253,0,1
a270,0,0
a277,1,0
a281,0,0
a283,1,1
a288,0,0
a289,0,0
a290,1,0
a295,0,0
a298,0,0
a306,1,0
a307,1,0
a310,0,0
a311,0,0
a313,0,0
a316,0,0
a323,1,1
a326,0,1
a327,1,0
a328,0,0
a332,0,1
a336,1,0
a339,0,0
a341,1,0
a6,0,1
a7,0,0
a12,1,0
a18,1,0
a25,1,0
a42,0,0
a62,1,0
a73,0,0
a77,0,1
a79,1,0
a93,0,0
a98,0,1
a100,0,1
a104,0,1
a112,0,0
a114,0,0
a131,0,0
a137,1,0
a143,1,1
a145,1,0
a187,0,1
a189,0,0
a196,0,0
a198,0,0
a201,0,0
a203,0,0
a207,1,0
a223,1,0
a231,0,0
a232,0,1
a234,0,0
a240,0,1
a244,1,0
a245,1,0
a252,0,1
a262,1,0
a272,0,0
a276,1,0
a291,0,0
a292,1,1
a299,0,1
a303,0,1
a304,0,0
a325,1,0
a330,0,1
a340,0,0
a15,0,0
a16,1,0
a24,1,1
a44,0,0
a68,1,0
a78,1,0
a88,1,1
a94,1,0
a108,1,0
a118,1,0
a129,0,0
a150,0,0
a155,0,0
a200,0,1
a219,1,0
a261,0,0
a265,0,0
a269,1,0
a297,1,1
a331,0,0
a1,0,1
a185,1,0
a193,1,0
a194,1,0
a218,1,0
a220,1,1
a235,1,0
a236,0,1
a267,1,1
a284,0,0
a285,1,0
a329,1,1
a46,1,0
a87,1,0
a217,0,0
a21,0,0
a27,0,1
a179,0,0
