Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,0
a3,1,0
a4,1,0
a5,1,0
a9,0,0
a11,1,0
a13,1,0
a14,1,0
a15,0,1
a16,1,0
a18,1,1
a19,0,0
a25,0,1
a26,0,1
a29,1,1
a31,0,0
a32,0,0
a34,0,1
a36,1,0
a37,1,1
a39,0,0
a41,1,0
a43,1,0
a44,1,0
a45,1,0
a48,0,0
a50,1,0
a51,1,0
a52,1,0
a54,1,1
a55,0,0
a56,1,0
a58,1,0
a59,1,1
a61,0,0
a62,0,0
a66,1,0
a67,0,0
a68,0,1
a69,1,0
a71,1,0
a72,1,0
a74,1,0
a75,0,0
a77,1,1
a79,1,0
a80,1,0
a81,1,0
a84,1,0
a88,1,0
a91,1,0
a92,1,0
a94,0,0
a95,1,0
a97,0,1
a98,1,0
a100,1,0
a101,1,0
a102,0,0
a103,1,0
a107,1,0
a109,1,0
a110,1,0
a113,0,0
a114,0,1
a115,1,0
a117,1,0
a118,0,0
a119,0,0
a121,0,1
a6,1,1
a7,1,0
a8,1,0
a12,0,0
a20,1,0
a21,1,0
a23,1,0
a24,1,1
a27,1,0
a30,1,0
a35,0,1
a38,0,0
a40,1,0
a42,0,0
a53,1,0
a82,1,0
a83,0,1
a85,0,0
a87,1,0
a89,1,0
a93,1,0
a96,0,0
a99,0,0
a104,0,0
a105,0,0
a106,1,0
a111,1,0
a120,1,0
a122,1,0
a2,1,1
a28,1,0
a33,1,0
a47,1,1
a49,1,0
a60,0,0
a63,1,1
a65,1,0
a73,1,0
a76,1,0
a78,0,1
a86,1,0
a90,0,0
a108,0,1
a112,1,0
a116,1,0
a46,0,0
a70,1,0
a123,1,0
a124,1,0
a10,1,0
a57,1,0
a64,1,0
a22,1,0
a17,1,1
