Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,0
a6,1,0
a7,0,0
a10,1,0
a11,1,0
a14,0,0
a15,0,1
a17,1,0
a19,1,0
a20,1,0
a23,1,0
a24,1,0
a25,1,0
a26,0,0
a28,0,0
a29,1,1
a30,1,0
a31,1,0
a32,1,0
a33,0,0
a36,1,0
a38,1,0
a39,0,1
a40,1,0
a41,0,0
a42,1,1
a46,1,0
a48,1,0
a49,1,1
a50,1,0
a51,1,0
a52,1,1
a53,1,0
a54,1,0
a57,1,0
a59,1,0
a60,1,0
a61,1,1
a63,0,0
a65,0,0
a66,1,0
a67,1,0
a68,0,0
a71,1,0
a72,0,1
a73,1,0
a74,0,1
a75,0,0
a79,1,0
a80,0,1
a81,0,0
a84,0,1
a85,1,0
a86,1,0
a87,1,0
a89,1,0
a0,0,1
a3,1,1
a13,0,0
a16,0,0
a22,1,0
a27,1,0
a37,1,0
a45,0,0
a47,1,1
a56,1,0
a58,0,0
a62,1,1
a70,1,0
a76,0,0
a77,1,0
a78,1,0
a82,1,0
a83,1,1
a4,1,0
a8,1,0
a12,0,0
a21,0,0
a44,1,0
a55,0,1
a64,1,1
a69,1,1
a18,1,0
a34,0,0
a35,0,0
a5,1,0
a43,1,0
a88,1,1
a9,0,0
