Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a1,1,1
a2,1,1
a6,1,0
a13,0,1
a15,1,0
a16,0,0
a17,1,0
a18,1,1
a19,0,0
a21,0,1
a25,1,0
a28,1,0
a29,1,1
a32,1,0
a34,0,0
a35,1,0
a36,1,1
a38,0,0
a40,1,0
a42,0,0
a43,1,0
a44,1,0
a45,0,0
a49,1,0
a50,0,0
a52,1,1
a53,1,1
a57,1,1
a58,0,1
a61,1,1
a62,1,0
a64,1,1
a68,1,0
a69,0,0
a72,1,1
a74,0,0
a75,0,0
a77,0,1
a78,1,0
a80,0,0
a81,0,1
a83,1,1
a86,0,1
a88,0,1
a89,1,0
a91,0,0
a92,0,0
a93,0,0
a94,1,0
a96,0,0
a98,0,1
a99,1,0
a101,1,1
a103,1,1
a105,1,0
a107,1,0
a108,1,1
a110,0,0
a111,1,1
a112,1,1
a115,1,0
a120,0,1
a121,0,0
a123,1,1
a131,1,0
a135,0,0
a136,1,1
a137,0,0
a138,0,0
a140,0,0
a143,0,0
a144,0,1
a146,1,1
a147,0,1
a149,1,0
a150,0,0
a151,1,0
a152,0,0
a154,0,0
a156,1,0
a157,1,0
a158,0,1
a160,0,1
a161,1,1
a162,1,1
a167,0,1
a169,0,1
a170,0,1
a171,0,1
a173,0,0
a174,0,0
a175,0,0
a176,0,0
a178,1,0
a179,1,1
a180,1,1
a181,0,0
a182,0,0
a185,0,0
a187,1,1
a188,1,1
a193,1,1
a194,0,0
a199,1,0
a200,0,0
a201,0,0
a203,0,1
a205,0,1
a207,1,0
a208,0,0
a210,1,1
a211,0,1
a215,0,1
a217,0,0
a219,0,0
a222,0,0
a223,0,1
a224,0,1
a226,0,1
a227,0,1
a228,0,1
a230,0,0
a231,0,0
a233,0,1
a234,1,1
a237,0,1
a239,0,0
a240,0,1
a242,0,1
a243,0,0
a246,1,1
a249,0,1
a250,0,1
a254,0,0
a256,0,0
a257,1,0
a258,0,1
a260,0,0
a261,0,1
a262,0,0
a267,0,0
a268,0,0
a272,0,1
a274,0,0
a275,0,1
a276,0,0
a277,1,0
a284,0,1
a286,0,0
a289,0,1
a291,0,1
a295,0,1
a296,0,1
a297,0,0
a299,0,1
a300,1,0
a303,0,0
a3,1,1
a4,1,0
a7,0,0
a9,1,1
a10,1,1
a11,1,1
a14,0,0
a26,0,0
a30,1,1
a39,0,0
a41,1,0
a51,0,1
a54,0,0
a55,1,0
a65,0,0
a67,1,0
a70,0,1
a71,0,0
a73,1,1
a79,0,0
a82,1,0
a84,0,0
a87,1,0
a90,0,0
a97,0,0
a102,0,0
a106,0,0
a109,0,1
a116,0,1
a119,1,1
a122,0,0
a125,1,0
a126,1,0
a128,0,1
a141,0,1
a142,0,0
a145,0,1
a148,0,1
a153,0,0
a166,1,0
a172,0,1
a177,0,1
a186,1,0
a191,0,0
a197,0,1
a202,0,1
a209,0,0
a212,1,0
a213,0,1
a216,0,0
a218,1,1
a221,0,1
a232,0,0
a235,0,0
a236,0,0
a238,0,0
a244,0,0
a247,0,0
a252,0,1
a255,0,0
a259,1,1
a264,0,0
a265,1,0
a266,1,0
a269,1,0
a270,1,0
a278,0,1
a280,1,1
a283,0,0
a287,1,1
a294,0,1
a301,0,1
a304,0,1
a305,0,0
a5,0,1
a12,0,0
a20,0,0
a37,0,0
a56,0,0
a63,0,0
a85,1,0
a100,1,1
a113,0,1
a114,1,1
a118,0,1
a124,0,0
a129,1,0
a132,1,0
a133,0,0
a134,0,0
a159,0,1
a164,0,0
a168,1,0
a184,1,0
a196,0,0
a198,1,0
a204,0,0
a206,1,0
a220,0,0
a225,0,1
a241,0,0
a245,1,0
a248,0,1
a271,0,1
a273,1,0
a281,0,1
a282,0,0
a285,0,0
a288,0,0
a290,0,0
a293,0,0
a302,0,0
a8,0,0
a22,1,0
a24,1,1
a31,0,0
a33,1,0
a47,1,0
a48,1,1
a59,0,1
a76,0,1
a127,0,1
a130,0,0
a155,0,1
a183,1,0
a190,1,0
a192,1,1
a214,0,0
a263,0,0
a279,1,0
a23,0,0
a46,1,0
a60,0,0
a163,0,1
a189,0,1
a229,1,0
a251,0,1
a253,1,0
a292,1,1
a27,0,0
a66,1,1
a95,1,1
a117,0,1
a165,1,0
a195,0,1
a298,0,0
a139,1,0
a104,0,1
