Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,1
a2,1,1
a3,1,1
a4,0,0
a5,1,1
a12,0,1
a13,0,0
a14,0,1
a16,0,1
a17,1,1
a18,0,0
a19,0,0
a20,1,1
a21,1,0
a22,0,0
a23,1,1
a24,1,0
a26,1,0
a27,1,0
a29,1,1
a31,0,1
a34,1,0
a35,1,0
a36,0,0
a37,1,1
a39,1,0
a44,1,0
a48,0,1
a53,0,0
a54,0,0
a55,0,0
a57,1,1
a58,0,0
a60,1,1
a61,0,1
a66,1,0
a67,1,0
a68,0,0
a69,1,0
a70,0,0
a72,0,0
a73,1,1
a74,0,0
a75,1,1
a76,1,1
a77,1,0
a83,1,0
a84,0,0
a85,0,0
a88,1,1
a90,0,0
a91,1,1
a92,1,1
a94,0,0
a96,0,1
a97,1,0
a100,0,1
a101,1,0
a102,0,0
a103,1,0
a104,1,1
a107,1,1
a110,0,0
a111,1,1
a112,0,1
a113,0,0
a114,0,1
a115,1,1
a118,0,0
a121,1,1
a122,0,1
a123,1,0
a124,1,0
a126,0,0
a129,0,1
a131,1,0
a132,0,0
a134,1,0
a137,1,1
a139,1,1
a141,1,0
a143,0,1
a144,1,0
a145,1,1
a146,1,0
a150,0,0
a154,1,0
a156,0,0
a159,0,0
a160,0,0
a161,0,1
a164,0,0
a166,1,1
a168,1,1
a170,1,1
a171,0,0
a172,0,1
a174,1,0
a175,0,1
a178,1,0
a180,0,1
a182,0,0
a183,1,1
a184,1,0
a187,1,0
a192,0,1
a194,1,1
a197,1,0
a201,1,0
a203,0,0
a204,0,0
a207,1,0
a209,0,0
a210,1,0
a211,0,0
a215,1,0
a217,0,0
a218,0,1
a219,1,0
a220,1,0
a221,0,0
a223,0,0
a224,1,1
a225,1,0
a226,1,0
a228,0,1
a229,0,0
a230,0,0
a232,0,0
a236,0,1
a237,0,1
a238,0,0
a239,1,0
a240,1,0
a241,1,1
a245,1,1
a246,0,1
a247,1,0
a248,0,1
a249,1,0
a250,0,1
a251,1,1
a252,0,1
a253,0,1
a254,1,0
a255,1,0
a256,0,1
a258,0,0
a259,0,0
a260,0,0
a261,0,0
a263,0,1
a266,0,1
a268,1,0
a271,0,0
a273,0,1
a277,0,0
a278,0,1
a279,0,1
a281,0,0
a283,0,1
a284,0,0
a285,0,0
a9,1,1
a10,1,0
a15,1,0
a28,0,0
a30,1,1
a33,1,1
a38,1,0
a43,0,0
a45,1,1
a46,1,0
a49,0,1
a50,0,0
a63,1,0
a71,1,0
a79,0,0
a80,0,0
a81,1,1
a86,0,1
a95,1,0
a99,1,0
a106,0,0
a108,1,0
a109,0,0
a116,1,0
a125,0,0
a127,0,1
a128,0,0
a130,0,0
a140,0,1
a142,0,1
a149,0,1
a152,0,1
a157,0,1
a158,0,0
a163,1,1
a167,1,1
a169,0,1
a176,0,0
a177,1,0
a179,0,1
a181,1,1
a185,1,0
a189,1,1
a190,0,0
a198,0,0
a202,0,0
a205,0,1
a213,0,1
a214,0,1
a222,0,1
a227,1,0
a231,1,0
a233,1,0
a234,0,0
a257,1,1
a264,0,1
a270,0,1
a272,0,0
a274,0,1
a276,0,0
a6,0,1
a11,1,1
a25,1,1
a41,0,0
a42,1,1
a64,0,1
a89,0,1
a93,1,0
a105,1,0
a117,0,1
a119,0,1
a133,1,1
a135,0,0
a136,1,0
a148,0,1
a153,0,0
a173,1,1
a186,1,1
a191,1,0
a196,1,0
a199,1,0
a200,1,1
a216,0,0
a243,0,0
a262,0,0
a265,0,1
a280,1,1
a282,1,1
a8,1,0
a32,1,0
a47,1,0
a56,0,0
a59,0,0
a62,0,0
a138,0,0
a147,1,1
a151,0,1
a155,0,0
a162,1,0
a188,1,0
a193,1,0
a195,0,1
a206,0,1
a208,0,0
a244,1,0
a267,1,0
a269,0,1
a7,1,1
a51,0,0
a87,0,1
a165,0,1
a212,1,1
a235,0,0
a242,0,0
a275,0,0
a40,1,0
a65,0,1
a78,0,0
a52,0,0
a82,0,0
a98,1,1
a120,1,0
