Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,1,0
a3,1,0
a4,1,1
a5,0,0
a7,1,1
a8,1,0
a9,1,0
a11,1,0
a14,1,0
a15,0,0
a16,0,0
a18,1,1
a19,0,1
a21,0,0
a22,1,0
a23,1,0
a24,1,0
a27,1,0
a34,0,1
a36,1,0
a37,0,0
a38,0,0
a39,1,1
a40,0,1
a42,1,0
a43,1,0
a44,1,1
a45,1,1
a46,1,0
a47,1,0
a48,1,1
a51,1,1
a52,1,0
a53,1,0
a54,1,0
a55,0,1
a56,1,0
a58,1,1
a59,1,0
a60,1,0
a63,1,0
a65,1,0
a66,0,0
a68,1,0
a71,1,0
a73,1,0
a74,1,0
a77,1,0
a79,1,1
a82,1,1
a84,1,0
a88,1,0
a90,1,1
a92,1,0
a93,1,1
a1,1,0
a10,1,0
a13,1,0
a28,0,0
a30,1,0
a31,0,0
a32,1,0
a35,0,0
a41,1,0
a49,1,0
a50,1,1
a61,1,0
a64,1,1
a69,0,1
a72,1,0
a76,1,0
a78,0,0
a80,0,1
a83,1,0
a85,1,0
a87,1,0
a89,1,0
a91,0,0
a17,1,0
a20,1,0
a26,1,0
a33,1,1
a57,1,0
a62,0,0
a70,1,1
a81,0,1
a94,0,0
a29,1,1
a67,1,0
a75,1,0
a86,1,0
a12,0,0
a25,1,1
a6,1,0
