Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a5,1,0
a6,0,1
a8,0,0
a9,0,0
a10,1,0
a11,0,0
a12,0,0
a13,1,0
a14,1,0
a15,0,1
a16,0,0
a18,1,0
a21,0,1
a23,1,0
a24,1,0
a26,1,1
a27,0,0
a28,0,0
a29,0,1
a30,1,0
a31,0,0
a32,0,0
a35,0,0
a36,0,0
a37,0,1
a38,1,0
a39,1,0
a42,1,1
a43,0,0
a46,0,0
a49,0,0
a50,0,0
a51,1,0
a52,0,0
a53,0,0
a57,0,0
a62,1,0
a64,0,0
a2,0,1
a3,1,1
a7,1,1
a17,0,0
a20,0,0
a22,1,0
a25,1,1
a33,0,0
a34,1,0
a44,1,1
a45,0,1
a47,1,0
a48,0,1
a54,0,0
a55,1,1
a56,0,1
a58,1,0
a60,0,0
a61,1,1
a63,0,0
a0,0,1
a4,1,0
a19,1,0
a41,1,1
a59,1,0
a65,0,0
a40,1,1
