Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a4,0,0
a6,1,1
a13,0,0
a16,1,1
a19,1,1
a21,1,1
a22,0,0
a23,1,0
a24,1,1
a29,0,1
a30,1,0
a32,1,1
a34,0,0
a35,1,0
a40,1,1
a41,0,1
a42,1,0
a43,1,0
a44,1,1
a50,1,1
a52,1,1
a53,0,0
a55,0,0
a56,1,0
a57,0,0
a58,0,0
a65,0,0
a67,0,0
a68,0,1
a7,1,0
a9,0,1
a11,1,1
a12,1,0
a14,1,0
a17,1,1
a20,0,0
a25,1,0
a27,1,0
a28,1,0
a31,1,0
a33,1,0
a37,0,1
a38,1,1
a39,1,0
a45,0,1
a46,0,1
a47,1,1
a51,0,1
a54,0,0
a59,0,0
a61,1,0
a63,0,0
a64,0,0
a66,0,0
a69,0,0
a70,0,1
a1,0,1
a2,1,1
a5,1,0
a10,0,0
a60,0,0
a3,0,1
a8,0,0
a15,0,0
a18,0,0
a36,0,0
a48,1,0
a49,0,0
a26,0,0
a62,0,0
