Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,1,1
a4,0,0
a6,1,0
a7,1,1
a8,1,1
a12,1,1
a13,1,1
a14,0,1
a15,0,1
a17,0,0
a18,1,1
a19,0,1
a20,1,1
a21,1,1
a24,0,0
a25,0,1
a30,0,1
a31,0,1
a32,1,1
a34,1,0
a35,0,1
a36,1,0
a37,1,1
a38,0,0
a41,0,0
a42,1,1
a43,1,1
a44,0,0
a45,1,0
a46,1,1
a47,1,0
a48,1,1
a49,1,0
a50,1,1
a51,0,1
a53,0,1
a54,1,0
a55,0,1
a58,0,1
a59,0,1
a61,0,0
a63,1,0
a65,0,1
a66,1,0
a67,0,0
a69,0,0
a73,0,1
a74,0,1
a75,0,1
a76,1,1
a78,1,1
a79,0,1
a80,0,1
a81,1,1
a82,1,0
a83,0,0
a85,1,1
a88,0,1
a90,0,1
a3,0,0
a10,0,1
a11,1,1
a23,0,1
a26,1,1
a28,1,1
a29,1,1
a33,0,1
a39,0,1
a40,0,0
a52,0,0
a56,1,1
a57,1,0
a60,1,1
a62,0,0
a64,0,1
a70,0,0
a71,0,1
a77,1,1
a84,1,0
a86,1,0
a87,1,1
a89,1,1
a9,1,1
a27,0,0
a72,1,1
a22,1,1
a0,0,0
a5,1,1
a16,0,0
a68,0,1
