Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,1,1
a3,1,1
a4,0,1
a6,1,0
a8,0,1
a9,1,1
a10,0,0
a11,0,0
a14,1,0
a15,1,0
a16,1,0
a20,1,0
a21,1,1
a22,1,0
a23,1,1
a24,1,1
a26,0,1
a30,1,0
a32,1,1
a35,0,1
a36,1,0
a37,0,0
a38,1,1
a40,1,0
a41,0,1
a43,1,1
a48,1,0
a49,1,0
a50,1,0
a52,1,1
a53,1,1
a54,1,1
a56,1,1
a57,1,1
a59,1,0
a60,1,1
a61,1,1
a62,1,1
a64,0,1
a65,1,0
a66,0,0
a68,1,0
a69,0,0
a71,1,0
a72,1,1
a76,0,0
a77,1,0
a79,0,1
a81,0,1
a82,0,1
a84,0,0
a85,0,0
a86,1,1
a90,0,0
a92,0,1
a93,0,1
a94,0,0
a95,0,1
a96,1,1
a98,0,0
a99,0,0
a104,1,0
a107,1,0
a108,1,0
a110,1,0
a111,1,0
a114,0,0
a115,0,1
a116,1,0
a117,1,1
a119,1,1
a121,1,1
a122,1,0
a124,1,0
a125,1,1
a126,1,0
a127,1,0
a129,1,0
a130,1,1
a133,1,0
a134,0,0
a136,0,1
a139,1,0
a142,0,0
a143,1,1
a144,1,1
a145,1,0
a148,0,1
a150,1,0
a151,1,0
a152,0,0
a154,1,1
a155,1,0
a157,1,0
a158,1,1
a159,1,0
a160,1,1
a161,0,0
a162,1,1
a164,0,1
a165,0,0
a166,0,0
a167,1,1
a171,1,0
a172,0,1
a173,0,1
a174,1,0
a176,0,0
a177,1,0
a178,1,1
a179,0,1
a180,0,1
a181,1,1
a183,0,0
a184,1,0
a185,0,1
a188,0,0
a190,0,0
a192,0,1
a193,1,1
a194,0,1
a195,0,1
a196,0,0
a198,0,0
a199,0,0
a200,1,1
a201,0,0
a203,0,1
a204,1,1
a208,0,0
a209,1,0
a213,1,0
a214,0,1
a215,1,1
a216,0,0
a221,0,0
a223,1,0
a224,0,1
a225,0,1
a229,0,0
a5,1,1
a12,1,0
a13,0,0
a18,1,1
a25,1,1
a28,1,0
a31,0,0
a34,1,0
a44,1,0
a45,1,0
a46,1,1
a47,0,0
a51,0,0
a63,0,1
a70,0,0
a75,0,1
a78,0,0
a83,0,1
a89,0,1
a97,0,0
a102,0,1
a105,0,1
a112,1,1
a113,0,1
a120,1,0
a123,0,1
a128,0,1
a131,0,1
a132,0,0
a135,0,1
a140,1,0
a141,0,0
a149,0,0
a169,0,0
a175,1,1
a182,1,1
a186,0,0
a187,0,1
a197,0,0
a205,1,0
a206,1,1
a207,0,0
a211,1,0
a212,0,1
a217,0,1
a218,0,1
a219,0,0
a226,1,0
a227,0,1
a230,1,0
a0,0,0
a19,1,0
a29,0,0
a39,1,0
a42,0,0
a73,1,1
a80,1,0
a101,0,0
a103,0,1
a109,1,0
a156,1,0
a163,0,0
a168,1,0
a170,0,1
a189,0,0
a210,1,0
a222,0,0
a33,0,1
a55,0,0
a67,0,0
a87,1,0
a100,1,1
a106,1,0
a118,1,0
a146,1,0
a147,0,1
a153,1,1
a228,1,0
a7,1,0
a17,0,1
a91,1,0
a191,1,0
a202,0,0
a220,0,1
a27,1,1
a58,1,1
a74,0,1
a137,1,0
a138,1,1
a88,0,1
