Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,0,0
a5,1,0
a6,1,0
a8,1,0
a9,1,0
a10,1,1
a11,1,0
a13,1,0
a17,1,0
a18,1,1
a19,1,0
a21,0,0
a23,1,0
a24,1,0
a26,1,0
a28,1,0
a32,0,0
a33,1,0
a34,1,1
a35,0,0
a36,0,1
a37,0,0
a40,1,1
a41,1,0
a42,1,1
a43,0,0
a45,0,0
a46,0,1
a47,1,1
a48,0,0
a49,1,1
a53,0,1
a54,0,1
a56,0,1
a58,1,1
a59,1,0
a60,0,1
a61,0,0
a62,0,0
a64,0,1
a65,1,0
a66,1,0
a67,1,0
a69,1,0
a70,1,0
a75,1,0
a76,0,1
a77,0,0
a78,1,0
a80,1,0
a81,1,0
a84,1,0
a1,1,1
a2,1,0
a4,0,0
a7,1,1
a14,1,0
a16,1,0
a20,1,0
a22,1,0
a25,0,0
a27,0,0
a29,1,0
a31,1,0
a38,1,0
a39,0,1
a44,1,0
a51,0,0
a52,0,1
a63,0,0
a68,1,1
a74,1,0
a82,1,0
a83,1,1
a15,1,1
a30,1,0
a55,1,0
a71,1,0
a72,1,0
a73,1,0
a79,1,0
a12,0,1
a57,1,1
a50,0,1
