Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a3,1,1
a5,0,0
a6,0,1
a9,1,0
a10,0,0
a12,1,0
a13,0,1
a14,1,0
a16,1,0
a18,1,1
a24,1,0
a26,1,0
a28,1,0
a31,1,0
a33,0,0
a34,1,0
a35,1,0
a39,0,0
a40,1,0
a41,1,1
a42,0,0
a44,1,1
a47,1,0
a49,1,0
a50,1,1
a51,1,0
a54,1,0
a55,1,0
a57,0,1
a59,1,0
a65,1,0
a66,0,1
a67,0,0
a68,0,1
a69,1,0
a70,1,0
a71,0,1
a72,0,0
a74,0,1
a76,0,1
a79,1,0
a80,1,0
a81,1,0
a83,1,0
a84,1,0
a86,0,0
a87,0,0
a88,1,0
a90,1,0
a92,1,1
a93,1,0
a95,0,0
a97,0,0
a101,1,0
a102,0,0
a108,1,0
a109,0,1
a113,0,1
a115,0,0
a117,1,0
a118,0,0
a119,0,1
a120,1,0
a125,1,1
a126,0,0
a127,1,0
a130,0,0
a131,0,0
a132,1,0
a133,0,0
a139,0,1
a142,0,0
a143,1,0
a145,1,0
a146,1,0
a148,0,0
a149,1,1
a152,1,0
a154,1,0
a156,0,0
a158,0,1
a162,0,0
a163,0,1
a164,0,1
a165,0,1
a166,0,0
a168,1,0
a170,0,0
a171,1,0
a172,0,1
a173,1,0
a175,0,0
a176,0,1
a178,1,0
a181,0,0
a184,1,0
a185,0,1
a188,1,0
a189,1,0
a190,0,1
a192,0,0
a194,0,0
a195,0,1
a197,1,1
a198,1,0
a201,0,0
a205,1,0
a210,1,0
a211,0,1
a212,0,0
a213,0,1
a214,0,0
a215,1,0
a216,0,0
a218,0,1
a219,0,1
a220,1,0
a223,0,1
a224,1,0
a228,0,1
a230,1,0
a231,1,0
a1,0,1
a15,0,0
a19,0,0
a22,1,0
a29,0,0
a32,1,1
a37,1,1
a38,1,0
a43,0,1
a48,0,1
a53,0,1
a58,0,0
a60,0,0
a61,0,0
a64,1,1
a73,0,0
a89,1,0
a91,1,0
a99,0,0
a106,0,0
a107,0,0
a114,0,0
a116,1,0
a121,1,0
a122,1,1
a123,0,0
a124,0,0
a128,0,0
a129,1,1
a135,1,1
a138,0,0
a140,0,0
a144,0,1
a153,0,0
a157,0,0
a167,1,1
a174,1,0
a180,0,1
a182,1,0
a187,0,0
a191,0,0
a196,0,0
a200,1,0
a202,1,1
a203,1,0
a204,0,0
a206,1,0
a207,1,1
a221,0,0
a222,0,1
a225,1,0
a227,0,1
a232,0,0
a233,1,0
a235,0,1
a2,0,1
a4,0,0
a7,1,0
a17,0,1
a20,1,0
a23,1,0
a36,1,0
a52,0,0
a56,0,0
a77,1,0
a82,1,0
a85,0,0
a110,1,0
a112,0,0
a134,0,1
a141,0,1
a150,1,1
a151,1,1
a155,1,0
a160,1,0
a161,1,0
a169,0,0
a208,0,0
a209,1,1
a226,0,1
a229,1,1
a30,0,0
a45,1,0
a46,0,1
a94,1,0
a100,1,0
a103,0,0
a111,1,1
a136,0,0
a159,0,1
a179,1,0
a186,0,0
a193,1,0
a217,0,0
a8,0,1
a63,0,0
a75,1,0
a78,1,0
a96,1,1
a98,0,1
a105,0,0
a137,0,0
a147,0,0
a177,1,0
a183,1,1
a234,0,0
a27,1,0
a62,1,0
a104,0,0
a199,1,0
a11,1,0
a21,1,0
a25,0,1
