Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,0
a3,1,0
a4,1,0
a5,0,1
a6,0,1
a7,1,0
a8,1,0
a11,0,0
a12,1,0
a15,1,0
a17,0,0
a19,0,0
a21,1,0
a23,1,0
a25,0,0
a26,1,1
a28,1,0
a30,1,0
a32,1,0
a34,0,0
a36,0,0
a37,1,0
a38,1,0
a42,1,0
a45,1,0
a49,1,1
a50,1,0
a51,1,0
a52,1,0
a53,1,0
a56,1,0
a57,0,1
a58,1,0
a59,0,0
a61,1,0
a63,1,0
a64,1,0
a65,0,1
a67,0,0
a68,0,0
a70,0,0
a72,0,0
a73,1,0
a74,1,1
a75,1,0
a76,1,0
a80,0,0
a81,0,0
a82,1,1
a85,0,1
a86,1,0
a87,0,0
a88,1,0
a92,1,0
a93,0,1
a94,0,0
a97,1,0
a100,0,0
a101,1,0
a102,0,0
a103,1,0
a104,0,1
a105,0,1
a107,1,0
a108,1,0
a111,1,0
a112,1,0
a113,1,1
a114,1,0
a118,0,0
a121,1,0
a123,1,0
a0,0,1
a9,1,0
a13,0,0
a22,1,0
a24,0,0
a29,1,0
a31,1,0
a33,0,1
a35,0,1
a39,1,0
a41,1,0
a43,1,0
a44,1,0
a46,0,0
a47,1,0
a54,1,0
a55,1,0
a62,0,0
a71,1,1
a78,1,0
a83,1,0
a84,1,0
a109,1,0
a110,1,0
a115,1,0
a117,1,0
a122,1,0
a124,1,0
a16,1,0
a20,0,0
a27,1,0
a40,0,1
a48,1,0
a66,1,0
a91,0,0
a95,1,0
a96,1,0
a98,1,0
a99,0,1
a106,0,0
a119,1,1
a18,1,0
a77,1,0
a89,1,0
a90,1,0
a120,1,1
a10,1,0
a60,0,1
a69,0,1
a79,1,0
a14,0,1
a116,1,0
