Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,0
a3,1,0
a4,0,1
a5,0,1
a7,1,0
a9,1,1
a10,0,0
a12,1,0
a13,1,1
a14,1,0
a16,1,1
a19,0,0
a20,1,0
a21,1,0
a23,1,1
a24,0,0
a25,1,0
a28,1,0
a33,1,0
a35,1,0
a37,1,0
a38,1,0
a40,1,0
a41,1,0
a43,1,0
a45,1,1
a47,0,0
a49,1,0
a50,1,1
a51,1,0
a52,1,0
a56,1,0
a57,1,1
a58,1,0
a59,0,0
a60,1,0
a62,1,0
a63,1,0
a64,0,0
a66,0,1
a67,1,1
a68,1,0
a69,1,0
a70,1,0
a73,1,0
a75,1,1
a76,1,1
a77,1,1
a78,1,0
a79,1,0
a82,0,0
a83,1,0
a84,0,1
a85,0,0
a86,1,0
a89,1,0
a90,1,0
a91,0,1
a94,0,1
a95,0,0
a96,1,0
a98,0,1
a8,0,0
a11,1,1
a15,0,0
a22,1,0
a32,1,1
a42,1,0
a44,1,0
a53,1,0
a54,1,0
a65,0,1
a71,1,0
a72,0,1
a87,1,0
a88,1,0
a92,0,0
a93,1,0
a2,1,0
a6,1,1
a18,1,0
a26,1,0
a27,1,0
a30,1,0
a31,1,0
a48,1,1
a55,1,0
a61,0,0
a74,1,1
a80,0,0
a81,1,0
a99,1,0
a17,1,1
a29,1,0
a39,0,1
a46,0,0
a97,1,0
a36,1,0
a34,1,0
