Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,0
a2,1,0
a4,0,0
a5,0,0
a6,1,1
a7,1,1
a8,1,0
a9,1,0
a10,1,0
a11,0,0
a12,1,0
a13,0,0
a14,1,0
a15,1,0
a17,1,0
a18,0,0
a21,1,0
a22,0,1
a24,0,0
a28,1,0
a29,1,0
a30,1,0
a31,1,0
a33,1,1
a34,1,1
a35,0,0
a36,0,0
a38,0,1
a39,1,0
a40,1,0
a41,1,0
a43,0,1
a47,1,0
a49,0,0
a51,1,1
a52,1,1
a55,0,0
a57,0,0
a59,1,0
a60,1,1
a63,0,0
a64,1,0
a66,1,1
a69,1,0
a0,1,0
a3,1,1
a20,0,0
a23,0,0
a25,1,0
a37,1,0
a44,0,0
a50,0,0
a58,0,0
a62,1,1
a65,1,0
a67,1,1
a68,1,0
a16,1,0
a19,1,1
a26,1,0
a42,0,0
a45,0,1
a48,0,0
a56,1,0
a32,0,0
a54,1,0
a61,1,0
a46,1,1
a53,0,1
a27,1,0
