Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,1
a3,1,0
a5,1,1
a6,1,0
a7,1,0
a8,1,0
a13,0,0
a16,0,0
a17,1,1
a18,1,0
a22,0,1
a23,1,0
a25,1,1
a26,1,0
a27,1,0
a29,1,0
a30,0,1
a31,1,1
a34,1,0
a36,1,0
a37,1,1
a38,0,1
a39,0,0
a41,1,0
a44,1,0
a45,1,0
a47,1,0
a51,1,0
a52,0,1
a53,1,0
a57,0,0
a58,0,1
a59,1,1
a63,0,0
a65,1,0
a66,1,0
a68,0,1
a69,1,0
a70,1,0
a72,1,0
a73,0,0
a74,1,0
a75,1,0
a76,1,1
a78,0,1
a79,0,1
a80,0,1
a85,1,1
a86,1,0
a87,1,0
a88,1,1
a89,0,1
a91,0,0
a94,0,1
a97,0,0
a98,0,0
a99,0,1
a101,0,0
a105,0,1
a106,1,0
a108,1,0
a110,1,0
a111,1,1
a112,0,0
a114,0,1
a117,1,0
a118,0,0
a120,0,1
a122,0,0
a125,0,0
a126,1,0
a128,0,0
a130,1,1
a131,1,0
a133,1,1
a137,1,0
a138,1,0
a139,0,0
a140,1,0
a141,1,0
a143,0,1
a144,1,0
a145,0,0
a147,1,1
a148,1,0
a149,1,1
a150,1,1
a151,1,0
a152,1,1
a155,0,1
a156,0,0
a157,0,1
a158,0,1
a162,1,1
a163,1,0
a165,0,0
a166,1,0
a167,0,1
a168,1,0
a169,1,0
a170,1,1
a171,1,0
a173,0,0
a174,0,1
a177,0,1
a178,1,1
a179,1,1
a180,1,0
a182,0,1
a183,0,0
a184,1,0
a186,1,0
a189,0,0
a190,0,0
a192,0,1
a193,1,1
a195,0,0
a196,0,1
a197,1,1
a198,0,0
a199,0,1
a201,0,0
a202,1,0
a204,1,0
a205,0,0
a206,1,1
a208,0,0
a209,0,1
a210,1,0
a211,1,1
a212,1,0
a213,0,1
a214,1,1
a215,1,1
a216,0,1
a217,0,0
a221,0,0
a223,1,1
a225,0,1
a227,1,0
a233,0,1
a236,1,1
a237,0,1
a238,0,1
a239,0,0
a240,0,0
a241,1,1
a242,1,0
a243,1,0
a244,0,0
a249,0,1
a252,0,0
a254,0,1
a255,1,0
a257,0,1
a258,0,1
a259,1,0
a261,0,0
a264,1,0
a265,0,1
a266,1,1
a267,0,1
a268,1,1
a269,0,0
a272,0,1
a273,1,0
a277,0,1
a278,0,1
a279,0,1
a281,0,0
a283,1,1
a285,0,1
a289,0,0
a291,0,0
a292,0,0
a293,1,1
a294,0,1
a295,0,1
a296,0,1
a297,0,1
a298,0,0
a299,0,1
a300,1,0
a302,1,0
a303,0,1
a304,1,1
a307,1,1
a308,0,1
a309,0,1
a310,0,1
a4,1,1
a9,1,1
a10,1,0
a12,1,1
a14,0,0
a19,1,0
a21,1,1
a24,1,0
a33,1,0
a35,1,0
a40,0,1
a42,1,1
a48,1,0
a50,1,1
a55,1,0
a82,0,1
a83,0,1
a93,0,1
a100,0,0
a103,1,0
a107,1,1
a113,0,1
a116,1,1
a121,1,0
a123,1,1
a124,0,1
a127,1,1
a132,1,1
a135,0,1
a136,1,1
a153,1,1
a159,0,0
a161,1,1
a172,0,1
a175,0,1
a176,1,1
a181,1,1
a194,0,1
a200,0,0
a203,0,0
a207,0,0
a218,0,0
a219,1,1
a220,1,1
a228,0,1
a230,1,1
a231,0,0
a232,1,1
a235,0,1
a245,0,1
a247,0,0
a250,0,0
a251,1,0
a270,1,1
a274,0,0
a275,0,0
a276,0,1
a280,1,0
a284,0,1
a287,0,0
a301,1,1
a11,0,0
a20,0,1
a49,0,1
a62,0,1
a77,1,0
a81,1,0
a84,1,0
a90,0,1
a92,0,0
a96,0,1
a109,0,0
a119,1,0
a134,0,0
a142,0,0
a146,0,0
a164,0,0
a185,1,1
a222,0,0
a224,0,1
a246,0,0
a253,1,1
a263,0,1
a282,0,1
a290,0,1
a305,0,0
a2,0,1
a28,0,1
a32,1,1
a60,0,1
a67,0,0
a71,1,0
a95,0,0
a102,0,1
a104,0,0
a129,0,0
a187,0,1
a191,1,1
a229,0,0
a256,1,0
a271,0,0
a15,1,0
a54,0,0
a61,0,0
a260,0,1
a262,0,1
a288,0,1
a43,0,1
a46,0,1
a115,1,1
a160,1,0
a188,0,0
a226,1,1
a234,0,1
a64,1,1
a248,0,1
a306,1,1
a154,1,1
a286,0,1
a56,1,1
