Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a2,1,0
a3,0,1
a4,1,0
a5,1,1
a8,1,1
a9,1,1
a12,1,1
a14,1,1
a19,1,1
a21,0,0
a22,0,0
a23,1,1
a26,0,1
a27,1,0
a28,0,1
a31,1,1
a32,1,0
a34,1,0
a35,0,1
a37,0,0
a38,1,0
a39,1,0
a40,0,0
a42,1,1
a45,0,1
a46,0,0
a47,1,0
a48,0,0
a49,1,1
a51,1,1
a52,0,0
a53,0,1
a54,1,1
a57,0,1
a61,0,1
a62,1,1
a63,1,0
a65,0,1
a67,1,0
a68,0,0
a69,1,0
a70,0,1
a75,1,1
a76,0,1
a78,0,1
a80,1,0
a81,0,0
a82,0,1
a83,0,1
a85,0,0
a87,1,0
a90,0,0
a93,0,1
a95,1,0
a97,0,0
a98,0,1
a100,0,1
a106,0,0
a107,0,1
a109,1,0
a110,0,1
a6,1,1
a7,1,0
a10,0,0
a13,1,0
a15,0,1
a16,0,1
a18,1,0
a24,1,0
a30,1,0
a33,1,0
a36,0,0
a41,1,0
a50,1,1
a55,1,0
a56,0,1
a58,1,1
a66,1,0
a71,0,1
a74,1,1
a79,0,1
a84,0,0
a88,1,0
a89,1,1
a92,1,0
a96,0,1
a99,0,0
a101,0,1
a102,0,0
a105,0,1
a0,0,1
a11,1,1
a17,0,1
a20,1,0
a25,0,0
a29,0,0
a43,1,1
a60,1,1
a72,0,1
a77,1,1
a94,0,0
a103,0,1
a44,1,1
a86,0,1
a104,1,1
a108,0,1
a64,0,1
a91,0,1
a59,1,0
a73,0,1
