Argument,In_Stability_Impact,Out_Stability_Impact
a3,1,0
a8,0,0
a9,1,0
a10,1,0
a11,0,1
a12,1,0
a13,1,0
a15,1,0
a16,1,0
a19,0,0
a21,0,0
a24,1,0
a25,1,0
a26,0,0
a30,1,0
a31,1,1
a33,0,0
a34,1,0
a35,1,0
a36,1,0
a38,1,0
a40,0,0
a42,1,0
a43,1,0
a44,1,0
a45,1,0
a46,1,0
a48,1,1
a49,1,0
a50,1,0
a52,1,0
a53,1,0
a55,0,0
a57,1,1
a58,1,0
a59,0,1
a60,0,0
a61,0,1
a62,1,0
a63,1,0
a64,1,1
a67,1,0
a71,1,0
a76,0,0
a78,1,0
a79,1,0
a81,1,0
a83,1,0
a85,0,1
a86,0,1
a87,0,0
a89,1,0
a91,0,0
a92,0,1
a94,1,0
a95,0,0
a96,0,0
a97,1,1
a98,1,0
a102,0,0
a103,1,0
a104,0,0
a105,1,0
a108,0,0
a109,0,0
a111,1,0
a112,1,0
a115,1,0
a116,1,0
a117,0,0
a118,0,0
a119,1,0
a120,1,0
a121,0,0
a122,0,1
a123,1,1
a124,1,0
a2,1,0
a4,1,0
a7,1,0
a22,1,0
a27,1,1
a29,1,0
a32,1,0
a41,1,0
a47,1,0
a54,1,1
a65,1,0
a66,1,1
a70,1,0
a73,1,0
a74,0,0
a75,1,0
a84,0,0
a88,0,0
a99,0,0
a100,1,1
a101,1,0
a106,1,0
a107,0,0
a0,0,0
a1,1,0
a6,1,0
a17,1,0
a18,1,0
a39,1,0
a68,1,1
a80,0,0
a90,1,0
a93,0,1
a113,1,1
a114,1,0
a5,1,1
a14,1,0
a20,0,0
a23,0,0
a28,1,0
a37,1,0
a69,0,0
a72,1,1
a77,1,1
a82,1,1
a51,1,1
a110,0,0
a56,1,0
