Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a5,0,1
a7,1,1
a8,1,1
a10,1,0
a11,0,0
a13,1,0
a15,1,0
a17,1,0
a18,0,0
a19,0,0
a20,1,0
a24,0,1
a26,1,1
a27,1,0
a28,0,0
a31,1,0
a32,1,1
a33,1,1
a34,1,1
a35,1,0
a37,0,1
a38,0,1
a39,0,1
a40,1,0
a42,0,1
a43,1,1
a47,1,1
a48,1,0
a49,1,1
a50,0,1
a51,1,1
a52,1,1
a53,0,1
a55,0,0
a60,1,1
a61,1,0
a62,1,0
a64,0,1
a65,1,0
a66,1,1
a68,1,1
a69,1,1
a70,1,1
a71,1,1
a72,0,1
a73,1,0
a74,1,0
a75,0,0
a79,1,0
a81,1,0
a84,1,1
a86,0,0
a89,1,1
a90,1,0
a91,0,0
a93,1,1
a95,0,0
a96,1,0
a97,1,0
a100,1,1
a101,1,0
a102,1,0
a104,1,0
a106,0,1
a110,1,1
a111,0,0
a112,1,1
a113,0,0
a115,0,0
a117,1,1
a118,0,1
a119,0,1
a121,1,1
a122,1,1
a123,0,1
a124,0,1
a127,1,1
a132,1,1
a134,1,1
a135,1,1
a142,0,0
a143,0,1
a144,1,0
a145,0,0
a146,0,0
a148,0,1
a149,1,1
a150,0,0
a151,0,1
a152,1,0
a153,0,0
a155,0,0
a158,0,1
a159,1,1
a161,1,1
a162,1,1
a164,1,1
a165,1,0
a167,1,1
a170,0,1
a171,1,1
a173,0,1
a174,0,1
a180,0,0
a181,1,1
a185,0,1
a187,1,1
a189,0,1
a195,1,1
a196,1,1
a198,0,1
a199,1,1
a203,1,0
a205,0,1
a206,0,1
a207,0,0
a209,1,0
a214,0,1
a215,1,1
a216,0,1
a217,1,0
a218,0,1
a221,1,0
a222,1,1
a224,0,1
a226,0,1
a2,0,1
a4,0,1
a9,1,0
a12,1,0
a14,1,0
a16,1,0
a21,0,0
a22,0,0
a30,1,1
a41,1,0
a46,0,1
a54,0,0
a58,1,1
a59,0,1
a63,1,0
a67,1,1
a78,1,0
a83,1,1
a85,0,0
a87,0,1
a92,0,0
a94,1,1
a99,0,1
a107,0,1
a114,1,1
a120,0,1
a125,1,1
a126,1,1
a128,1,1
a129,1,1
a130,0,1
a131,0,0
a136,0,1
a137,0,0
a138,1,1
a140,0,1
a141,0,1
a147,0,1
a154,0,0
a157,1,0
a160,1,1
a163,0,0
a166,1,0
a168,0,0
a169,1,1
a172,1,0
a176,0,1
a177,0,1
a179,0,0
a182,1,1
a183,0,0
a184,0,1
a186,1,1
a188,1,0
a201,1,0
a202,0,1
a210,0,1
a211,0,1
a212,1,1
a213,0,0
a219,0,1
a220,0,0
a223,0,1
a227,0,0
a229,1,1
a230,1,1
a3,0,1
a6,1,1
a25,0,1
a29,1,0
a36,1,0
a45,0,0
a76,1,0
a80,1,0
a88,1,1
a98,0,0
a103,1,0
a108,1,1
a116,0,0
a133,1,1
a139,0,0
a190,1,1
a192,1,1
a194,1,1
a197,0,0
a204,1,0
a225,0,1
a44,0,1
a57,0,1
a77,0,1
a82,1,1
a105,0,0
a109,1,1
a156,0,1
a175,1,0
a178,1,1
a191,1,1
a193,1,1
a200,0,1
a208,1,1
a56,1,1
a228,1,1
a23,1,1
