Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a3,0,1
a6,1,1
a7,0,1
a13,1,1
a14,1,1
a15,1,0
a16,0,0
a17,0,0
a18,1,1
a19,1,1
a20,0,0
a23,1,0
a28,0,0
a29,1,0
a30,1,1
a31,1,0
a32,0,0
a34,0,1
a37,0,1
a38,1,0
a40,0,0
a41,0,1
a43,0,1
a47,1,0
a48,1,0
a50,1,1
a51,0,0
a52,1,0
a53,0,1
a57,1,0
a60,0,0
a62,0,0
a63,1,1
a67,1,0
a69,1,0
a70,0,1
a71,1,0
a72,1,1
a74,1,0
a75,0,0
a76,0,1
a77,1,0
a78,0,0
a79,1,0
a81,1,0
a82,0,0
a83,0,0
a84,0,1
a88,1,1
a90,0,0
a92,0,1
a94,1,0
a95,0,1
a96,1,0
a98,1,1
a99,0,0
a106,0,1
a108,1,1
a112,0,0
a115,0,0
a118,1,1
a119,0,1
a124,0,1
a125,0,0
a127,0,1
a129,0,0
a135,1,0
a136,1,1
a139,1,0
a140,1,1
a141,1,0
a142,1,1
a145,0,1
a146,0,0
a148,0,1
a149,1,1
a151,0,0
a155,0,1
a156,0,0
a157,0,0
a158,0,1
a159,0,0
a160,1,1
a161,1,0
a166,0,0
a167,0,1
a170,1,0
a172,1,0
a174,1,0
a177,1,1
a180,0,1
a181,0,0
a182,0,0
a183,1,0
a184,0,1
a185,1,0
a186,0,0
a187,0,0
a189,0,1
a191,0,0
a192,0,1
a193,1,1
a194,1,0
a197,0,1
a198,0,1
a200,1,1
a201,0,1
a204,0,1
a205,1,1
a208,1,1
a210,1,1
a211,0,1
a212,0,0
a213,0,1
a214,0,1
a217,0,1
a218,0,0
a219,1,0
a221,0,1
a222,0,1
a223,1,0
a225,1,0
a229,0,1
a230,0,1
a231,1,1
a232,0,0
a234,0,0
a235,0,1
a236,0,1
a238,1,1
a242,0,1
a243,0,0
a245,0,0
a248,1,0
a249,0,1
a250,0,1
a255,1,1
a257,0,0
a259,0,1
a260,0,1
a264,1,0
a265,1,1
a266,1,0
a268,0,0
a0,1,1
a2,0,1
a4,1,1
a12,0,0
a24,1,0
a27,1,0
a36,1,0
a39,1,1
a59,0,1
a61,1,0
a64,1,0
a66,1,1
a68,1,0
a80,0,0
a85,1,1
a86,0,1
a89,0,1
a93,1,0
a100,0,1
a101,0,0
a102,1,1
a103,0,0
a105,1,0
a109,1,0
a111,1,1
a113,1,1
a114,0,1
a116,0,0
a117,1,0
a120,0,0
a123,1,0
a126,0,0
a128,0,1
a130,0,0
a132,0,1
a133,1,0
a134,0,1
a137,0,1
a138,1,1
a147,0,1
a152,0,0
a154,0,1
a163,1,0
a164,1,1
a171,0,0
a175,1,0
a178,0,1
a179,1,1
a188,1,1
a190,1,0
a195,1,1
a199,0,1
a203,1,1
a206,0,1
a209,0,1
a215,0,1
a216,1,1
a224,1,1
a226,0,0
a227,0,1
a239,0,0
a244,1,0
a251,0,1
a252,0,0
a254,0,1
a258,0,0
a261,1,1
a270,0,0
a5,1,0
a8,1,1
a9,1,0
a11,1,0
a22,0,1
a25,1,1
a26,1,0
a42,1,0
a73,0,1
a97,0,0
a121,0,1
a131,1,1
a143,1,0
a150,0,1
a168,1,1
a169,0,1
a173,1,1
a202,1,0
a207,0,0
a228,0,0
a233,1,0
a237,1,0
a240,0,1
a241,1,1
a253,1,1
a256,0,1
a267,0,1
a269,0,0
a10,0,0
a21,0,1
a33,1,1
a44,1,0
a45,0,1
a46,1,0
a49,0,0
a55,1,1
a56,1,1
a58,0,1
a87,1,1
a91,1,0
a104,1,0
a107,1,1
a110,1,0
a122,1,1
a153,0,1
a162,1,0
a196,0,0
a220,0,1
a246,1,1
a247,0,1
a262,0,0
a263,0,0
a54,0,0
a165,0,1
a176,0,0
a35,0,1
a144,1,1
a65,0,0
