Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a6,0,0
a7,1,1
a8,1,0
a10,1,1
a12,0,1
a15,0,0
a16,1,0
a19,1,0
a23,1,0
a25,1,0
a26,1,0
a28,1,0
a30,1,0
a32,1,0
a35,0,0
a36,1,0
a37,1,0
a39,1,0
a40,1,0
a41,0,0
a42,1,0
a44,1,1
a47,1,1
a48,1,0
a49,0,1
a52,1,0
a53,1,0
a54,1,0
a55,1,0
a56,1,1
a59,1,1
a60,0,0
a61,1,0
a63,0,0
a64,0,0
a66,0,0
a67,0,1
a68,1,0
a69,0,0
a1,1,0
a3,0,0
a4,1,0
a9,1,0
a11,1,0
a13,1,0
a17,0,1
a18,0,0
a20,1,0
a33,1,0
a34,1,0
a38,0,0
a43,1,0
a50,1,0
a51,1,0
a57,0,0
a2,0,0
a5,0,1
a21,0,0
a24,1,0
a29,0,0
a46,0,0
a58,1,0
a62,0,1
a65,0,0
a14,1,0
a22,0,0
a31,1,0
a45,1,0
a27,1,1
