Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a2,1,0
a3,1,0
a5,1,0
a8,1,0
a14,0,0
a19,1,0
a21,1,0
a22,0,0
a23,0,1
a27,1,0
a28,0,1
a30,1,0
a31,1,1
a34,1,0
a37,1,0
a38,0,1
a40,1,0
a43,1,0
a45,1,0
a46,1,0
a47,1,0
a49,0,0
a51,0,0
a52,1,0
a53,1,0
a55,0,0
a56,1,0
a57,0,0
a58,1,0
a59,1,0
a60,1,1
a61,1,0
a63,1,0
a64,1,0
a65,1,0
a67,0,0
a69,1,0
a70,1,1
a73,1,1
a76,1,1
a77,1,0
a79,0,0
a80,1,1
a81,0,1
a82,1,0
a83,1,0
a84,1,1
a85,1,0
a86,0,0
a87,0,1
a88,0,0
a6,1,0
a10,0,1
a13,0,1
a15,1,0
a18,0,1
a24,1,1
a35,1,1
a36,1,0
a39,1,1
a41,1,0
a42,1,0
a54,0,0
a62,0,0
a66,1,1
a68,1,0
a71,0,1
a72,0,0
a4,1,0
a7,1,0
a11,1,0
a17,1,0
a20,0,0
a25,1,0
a26,0,0
a29,1,0
a32,1,0
a33,1,1
a44,1,0
a48,1,0
a78,0,0
a89,1,1
a9,1,1
a74,1,0
a12,0,1
a16,1,0
a50,1,1
a75,1,0
