Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a3,0,0
a4,1,1
a7,1,1
a10,0,0
a11,0,1
a12,1,0
a14,0,1
a15,0,1
a16,0,0
a18,1,1
a20,0,0
a21,0,1
a23,0,1
a24,0,1
a27,0,0
a28,1,1
a31,0,0
a33,1,1
a39,0,1
a40,0,1
a41,0,0
a42,1,1
a43,1,1
a44,0,1
a45,1,0
a46,1,1
a50,0,1
a53,1,1
a54,0,1
a55,1,1
a56,0,0
a59,0,1
a64,0,1
a66,1,0
a70,0,1
a71,1,1
a73,0,1
a74,0,1
a76,0,1
a78,0,0
a79,1,1
a80,1,0
a84,0,0
a85,0,1
a86,1,1
a87,0,1
a89,0,0
a93,1,1
a95,0,0
a96,0,1
a97,0,0
a98,0,1
a99,1,1
a100,1,1
a103,1,1
a104,0,0
a106,1,0
a107,1,1
a109,1,1
a110,1,0
a111,1,1
a112,1,1
a113,0,1
a114,1,1
a115,0,1
a116,0,0
a117,0,1
a118,0,0
a119,0,1
a120,1,1
a121,1,1
a122,1,0
a125,1,1
a126,0,0
a127,1,1
a128,0,0
a129,0,0
a134,1,1
a136,0,1
a137,1,1
a138,1,0
a139,0,0
a140,1,0
a143,0,1
a145,1,1
a148,1,1
a149,0,0
a151,0,0
a153,0,1
a154,0,0
a155,1,1
a156,0,1
a159,1,1
a162,0,1
a163,0,1
a164,1,1
a165,1,0
a166,1,1
a167,0,1
a170,1,1
a172,1,1
a173,1,1
a174,0,0
a177,1,1
a179,0,0
a180,0,0
a181,0,1
a182,0,1
a187,1,0
a188,1,1
a189,0,1
a190,1,1
a191,0,0
a193,0,0
a194,0,1
a195,1,1
a198,0,1
a199,0,1
a200,0,1
a201,0,1
a202,0,1
a203,1,1
a204,1,0
a205,0,1
a206,1,1
a207,0,1
a209,0,1
a212,1,1
a213,0,0
a214,0,1
a215,1,0
a1,0,0
a2,0,1
a5,1,1
a6,0,1
a9,0,1
a19,0,0
a29,0,1
a32,1,1
a34,0,1
a36,0,0
a48,1,1
a51,0,1
a57,0,1
a58,1,0
a61,1,1
a62,0,1
a65,1,1
a67,0,1
a69,1,1
a72,0,0
a75,1,0
a83,1,1
a88,1,1
a94,0,0
a101,1,1
a102,1,1
a105,0,1
a123,0,1
a130,0,1
a131,1,1
a132,0,0
a133,1,1
a135,1,1
a144,1,0
a146,1,1
a150,1,1
a157,0,1
a160,1,0
a161,1,1
a168,0,0
a171,1,1
a175,0,1
a183,1,1
a184,0,1
a185,0,0
a186,0,1
a192,0,0
a197,1,0
a208,0,1
a8,0,1
a13,1,1
a17,1,1
a25,1,0
a26,1,1
a30,1,1
a35,0,1
a38,0,1
a49,1,0
a60,1,0
a63,1,1
a68,1,1
a77,1,1
a82,0,1
a92,0,0
a108,0,1
a124,1,0
a141,0,0
a142,0,1
a147,0,1
a22,1,1
a37,1,0
a47,1,1
a90,1,1
a91,1,1
a178,1,1
a211,0,1
a152,1,1
a158,0,1
a169,1,1
a176,0,1
a196,0,1
a81,0,1
a52,1,1
a210,1,1
