Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a3,1,0
a5,1,0
a6,0,0
a9,1,1
a10,1,1
a11,1,1
a13,1,0
a15,0,0
a18,0,1
a20,0,0
a21,0,0
a24,0,1
a26,1,1
a27,0,1
a29,0,0
a30,1,1
a32,1,1
a34,1,0
a37,1,1
a38,0,1
a39,1,1
a40,1,0
a42,0,1
a45,1,1
a46,1,1
a48,1,1
a49,0,1
a50,1,1
a51,0,0
a53,1,0
a55,1,1
a56,0,1
a58,0,1
a59,0,0
a60,0,0
a63,1,1
a64,1,1
a65,1,1
a66,1,1
a68,1,1
a70,0,1
a73,1,1
a74,0,1
a77,1,0
a78,0,1
a79,1,0
a80,0,0
a81,0,0
a82,0,0
a83,0,1
a85,0,1
a86,1,0
a87,0,1
a88,0,0
a92,0,0
a93,1,1
a94,1,0
a99,0,1
a100,1,0
a102,0,1
a103,0,1
a113,0,1
a115,1,1
a117,0,1
a122,1,0
a124,0,0
a126,0,0
a127,1,0
a130,1,1
a131,1,0
a132,0,1
a133,1,1
a134,0,1
a135,1,1
a137,1,1
a138,0,1
a139,1,1
a140,1,1
a141,0,0
a143,0,0
a145,1,0
a146,1,1
a147,0,1
a148,1,1
a150,1,1
a151,1,1
a154,0,1
a156,1,1
a159,0,1
a160,1,1
a0,1,1
a2,1,1
a7,1,1
a17,1,1
a19,1,0
a23,1,1
a25,0,1
a28,1,1
a31,1,1
a36,0,1
a41,0,1
a43,0,1
a44,1,0
a47,0,1
a54,1,0
a67,0,0
a69,0,1
a72,0,1
a75,0,0
a76,0,0
a89,1,0
a90,0,0
a91,0,0
a95,1,1
a96,0,0
a97,1,1
a101,1,0
a104,0,0
a105,1,0
a106,1,0
a107,1,0
a108,0,1
a110,1,1
a111,1,1
a112,0,0
a114,0,0
a116,1,1
a118,0,0
a119,1,1
a125,0,1
a128,0,1
a129,1,1
a136,1,1
a142,1,0
a144,0,1
a8,1,0
a12,1,0
a14,0,0
a16,1,1
a35,1,1
a52,1,0
a121,0,1
a123,1,0
a149,0,1
a152,0,1
a57,0,1
a98,0,0
a109,1,0
a153,1,0
a157,0,1
a22,1,1
a33,1,0
a62,0,1
a120,0,0
a158,0,1
a71,1,1
a155,1,0
a61,1,1
a84,1,1
a4,1,1
