Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a3,1,0
a4,1,0
a6,1,0
a7,0,0
a8,1,0
a10,1,1
a13,1,1
a14,1,1
a17,1,1
a18,1,1
a20,1,0
a21,1,0
a22,1,0
a23,1,0
a24,1,0
a26,1,1
a28,0,1
a29,0,0
a30,1,0
a31,1,1
a32,1,0
a34,0,0
a35,1,0
a37,1,0
a40,1,0
a41,1,1
a42,1,0
a46,1,0
a47,0,0
a48,1,0
a49,1,0
a52,1,0
a54,1,1
a55,0,0
a56,1,0
a57,0,0
a58,1,1
a59,1,1
a62,0,0
a63,0,0
a0,1,0
a1,1,0
a5,1,0
a9,1,0
a12,1,0
a25,1,0
a36,1,0
a38,1,0
a43,0,0
a44,1,0
a45,1,0
a50,1,0
a51,1,0
a53,1,0
a61,0,0
a64,1,0
a11,1,0
a15,0,1
a16,1,0
a27,1,0
a33,0,1
a39,1,0
a60,0,1
a19,0,1
