Argument,In_Stability_Impact,Out_Stability_Impact
a3,0,0
a5,1,1
a10,1,0
a12,0,0
a15,0,1
a18,0,0
a22,0,0
a24,0,1
a25,0,0
a26,1,0
a29,1,0
a33,0,0
a34,1,1
a36,1,0
a38,1,1
a39,1,0
a40,1,0
a41,1,0
a46,1,0
a47,0,0
a50,0,0
a51,1,1
a54,0,1
a55,0,1
a56,0,1
a57,1,0
a59,1,0
a60,0,0
a61,0,1
a62,1,0
a64,1,0
a65,1,0
a69,0,0
a70,1,0
a71,1,0
a72,0,1
a73,1,0
a74,0,0
a85,0,1
a87,0,0
a88,0,0
a89,1,0
a91,1,0
a92,0,1
a94,1,1
a95,1,0
a96,0,1
a98,0,0
a104,1,0
a105,0,1
a108,0,1
a112,0,0
a113,0,0
a114,0,0
a116,0,0
a117,0,0
a119,0,0
a120,1,0
a121,1,0
a124,1,1
a125,1,0
a126,0,1
a128,1,0
a129,1,0
a130,1,0
a131,1,0
a132,0,0
a134,0,0
a136,1,0
a137,1,1
a139,0,0
a141,0,0
a142,0,1
a146,0,0
a148,0,0
a151,0,0
a152,0,1
a153,0,0
a155,0,0
a156,1,0
a157,0,1
a158,1,1
a160,1,0
a161,1,0
a163,0,0
a164,0,1
a165,1,0
a166,0,1
a168,0,1
a169,0,1
a170,1,0
a172,0,1
a174,0,1
a179,0,0
a183,1,1
a186,1,0
a187,1,1
a189,0,0
a191,1,1
a194,0,1
a195,1,0
a196,1,1
a197,1,1
a202,0,1
a203,0,0
a204,1,0
a205,0,1
a206,0,0
a208,1,0
a209,0,0
a210,1,0
a211,1,0
a214,0,1
a216,1,0
a217,0,0
a218,0,0
a219,0,1
a220,1,1
a224,0,0
a225,0,0
a227,0,0
a231,0,1
a235,0,0
a236,1,0
a239,0,1
a241,1,1
a242,0,1
a243,0,0
a244,1,0
a247,0,0
a249,0,1
a250,1,1
a251,1,0
a252,0,0
a253,0,0
a255,0,0
a256,1,1
a257,1,0
a258,1,0
a260,0,0
a262,0,0
a264,0,0
a265,1,0
a266,1,0
a267,1,0
a268,0,0
a270,0,0
a271,0,1
a272,0,1
a274,0,0
a276,0,0
a277,0,0
a279,1,0
a280,1,1
a281,0,1
a287,0,0
a289,1,0
a290,1,0
a291,1,1
a295,1,1
a297,0,0
a298,0,0
a300,1,1
a303,0,1
a304,0,0
a306,0,0
a309,0,1
a310,0,0
a313,0,1
a319,0,0
a321,0,0
a322,0,0
a323,1,0
a325,1,0
a330,0,0
a331,0,1
a332,1,1
a333,1,1
a334,1,1
a339,0,1
a342,1,0
a345,0,0
a0,0,1
a1,1,0
a2,0,1
a11,1,0
a13,0,0
a14,1,0
a16,0,0
a19,1,1
a23,0,1
a31,0,0
a32,1,0
a35,1,0
a37,0,1
a43,1,0
a48,1,0
a52,1,1
a63,1,0
a68,1,0
a75,1,0
a76,1,0
a81,1,1
a83,1,1
a86,0,0
a90,1,0
a99,1,0
a100,1,0
a101,0,0
a106,1,1
a107,0,1
a115,1,0
a118,0,1
a123,1,0
a135,0,0
a138,0,0
a143,1,0
a145,1,0
a147,0,0
a149,0,1
a150,1,0
a154,1,0
a159,1,0
a162,1,1
a171,1,0
a175,0,0
a177,0,0
a180,1,1
a184,0,1
a185,0,0
a188,1,0
a192,0,1
a198,0,1
a200,1,0
a201,0,0
a212,0,0
a221,0,0
a222,0,0
a230,0,0
a233,1,0
a234,1,1
a237,1,0
a238,0,0
a248,1,1
a254,1,0
a259,1,1
a261,0,1
a263,0,0
a282,0,0
a283,0,0
a284,0,0
a285,0,0
a294,1,0
a299,1,1
a302,0,1
a308,1,0
a311,1,0
a314,0,0
a317,0,0
a324,1,0
a326,1,0
a327,0,1
a329,1,0
a336,1,0
a338,0,1
a340,0,1
a341,0,0
a343,0,1
a6,0,0
a9,1,0
a21,1,0
a44,0,0
a45,1,0
a49,0,0
a66,1,0
a77,0,0
a79,1,0
a93,0,1
a103,0,0
a109,0,0
a122,0,1
a140,1,0
a167,1,0
a176,0,0
a178,0,1
a181,0,0
a190,0,0
a207,1,0
a215,1,0
a226,0,1
a228,1,1
a232,0,0
a245,1,0
a246,0,1
a269,0,1
a278,0,0
a286,1,1
a293,1,0
a296,1,0
a305,1,0
a307,0,1
a320,0,1
a328,0,0
a7,0,1
a17,0,0
a20,1,1
a42,1,0
a58,0,1
a67,0,0
a78,0,1
a80,0,1
a84,0,0
a97,1,0
a102,1,0
a111,1,0
a127,0,0
a133,0,1
a144,1,0
a173,1,0
a182,0,0
a213,1,0
a240,1,0
a273,1,1
a275,1,1
a315,1,1
a316,0,0
a337,1,0
a4,0,0
a27,0,0
a30,1,1
a53,0,0
a82,0,0
a193,0,0
a223,1,1
a229,0,1
a292,0,0
a312,0,0
a335,1,0
a344,0,0
a28,1,0
a288,0,0
a301,0,0
a8,1,1
a199,0,1
a318,1,0
a110,0,0
