Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a3,1,0
a4,0,0
a6,1,0
a7,1,0
a8,0,0
a12,0,0
a13,1,0
a14,1,0
a15,1,0
a16,1,0
a17,0,0
a20,1,1
a23,1,0
a24,1,0
a25,0,0
a27,0,1
a30,0,1
a33,1,0
a35,0,0
a37,0,0
a38,0,1
a39,0,0
a40,1,0
a42,1,1
a43,1,0
a44,1,1
a45,1,0
a51,0,0
a52,1,1
a54,1,0
a55,0,0
a57,1,0
a58,0,0
a59,0,1
a62,1,0
a64,1,0
a68,0,0
a69,1,0
a70,1,0
a76,0,1
a78,1,0
a82,1,1
a83,1,1
a84,1,0
a87,1,0
a88,1,0
a89,0,0
a90,1,0
a91,1,0
a92,0,1
a93,1,0
a94,0,0
a95,0,0
a96,0,1
a97,0,0
a98,1,0
a99,1,0
a104,1,0
a105,1,0
a107,0,1
a109,1,0
a0,1,0
a5,1,1
a10,0,0
a11,1,0
a18,1,0
a21,0,0
a22,1,0
a26,1,0
a28,1,0
a32,0,0
a46,0,1
a47,1,0
a48,1,0
a53,1,1
a63,0,0
a67,1,1
a71,0,1
a72,1,1
a74,1,0
a75,0,0
a77,0,0
a79,1,0
a80,1,0
a81,1,0
a85,1,0
a101,0,1
a102,0,0
a108,0,1
a49,0,0
a56,1,0
a60,1,0
a61,1,0
a73,1,1
a100,1,0
a103,1,0
a106,1,0
a2,1,0
a9,1,0
a19,1,0
a34,1,0
a36,1,1
a50,1,0
a65,1,0
a86,0,0
a29,0,1
a41,0,0
a66,1,0
a31,1,0
