Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,0,0
a8,0,1
a10,0,0
a11,0,1
a13,0,0
a14,1,0
a15,0,1
a16,1,0
a18,1,0
a19,0,0
a22,0,0
a23,0,1
a24,1,1
a26,1,0
a27,0,0
a32,1,1
a34,0,0
a35,1,1
a36,1,1
a42,1,1
a45,0,0
a49,0,0
a52,0,0
a53,0,1
a54,1,0
a56,0,0
a58,0,0
a59,1,1
a60,0,1
a61,0,1
a63,1,0
a64,1,0
a65,1,1
a67,1,1
a69,0,0
a71,1,1
a73,0,0
a74,0,0
a75,0,1
a79,0,1
a80,0,0
a85,0,0
a94,0,0
a95,1,0
a96,0,0
a97,1,1
a98,0,0
a99,0,0
a100,0,0
a101,0,0
a104,0,1
a105,1,0
a106,1,1
a107,1,0
a108,0,1
a117,0,0
a118,1,0
a120,0,1
a123,1,1
a124,0,0
a125,1,1
a127,0,0
a128,0,1
a129,0,0
a132,0,1
a133,0,1
a138,0,1
a139,0,1
a140,0,1
a141,0,0
a142,0,1
a146,0,0
a149,1,0
a151,1,0
a153,0,0
a155,1,0
a156,0,0
a159,0,1
a160,0,0
a162,1,0
a164,1,0
a165,0,1
a167,0,1
a168,0,1
a169,1,0
a172,0,1
a177,0,0
a178,1,0
a179,0,0
a181,0,1
a182,0,1
a183,0,0
a1,1,1
a3,0,1
a4,1,0
a25,0,0
a31,0,0
a33,0,0
a37,0,0
a38,1,1
a39,1,1
a40,1,1
a43,1,0
a44,0,1
a46,1,1
a50,1,0
a51,0,0
a55,1,0
a57,1,0
a62,1,0
a66,0,1
a68,0,1
a70,1,0
a72,1,1
a76,0,1
a78,1,0
a82,0,1
a83,0,0
a84,1,1
a86,0,0
a87,0,0
a93,0,0
a102,1,1
a103,1,0
a110,0,1
a112,0,1
a114,1,0
a115,0,0
a119,0,0
a122,1,0
a126,1,0
a130,1,1
a131,1,0
a135,1,0
a136,1,0
a137,0,0
a144,1,1
a145,0,0
a147,1,0
a150,0,0
a152,0,1
a154,1,0
a157,0,1
a158,0,0
a163,1,1
a171,0,0
a176,1,0
a180,1,0
a184,0,1
a5,0,0
a7,1,0
a9,1,0
a12,0,1
a17,1,0
a21,1,1
a28,1,1
a29,0,1
a48,1,0
a77,0,0
a88,1,0
a90,0,1
a91,0,1
a109,1,1
a116,0,0
a134,0,1
a173,1,1
a174,1,1
a20,1,0
a30,1,0
a81,0,0
a89,0,0
a92,1,1
a121,1,0
a166,0,1
a185,0,1
a6,0,1
a41,0,0
a47,0,0
a143,0,1
a148,0,0
a161,1,0
a175,0,1
a111,0,0
a113,0,0
a170,1,0
