Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a2,1,0
a3,0,0
a4,0,1
a5,1,1
a6,0,0
a7,0,0
a8,0,1
a11,1,0
a15,1,1
a16,0,1
a18,0,1
a19,1,1
a21,1,1
a22,1,0
a24,1,1
a26,1,0
a27,1,1
a31,1,0
a32,1,1
a35,0,0
a40,1,1
a41,0,0
a43,1,0
a44,1,0
a46,1,1
a49,0,1
a50,1,1
a51,0,0
a54,0,0
a56,1,1
a57,0,0
a58,1,0
a62,1,1
a63,1,1
a65,1,0
a66,0,0
a67,0,0
a68,1,1
a70,0,1
a71,0,1
a72,1,1
a73,0,1
a74,0,1
a75,1,1
a76,1,0
a77,0,1
a79,0,1
a80,0,1
a83,0,1
a84,0,0
a85,1,1
a87,1,1
a88,1,0
a89,1,0
a90,1,1
a91,0,1
a92,0,0
a93,1,1
a94,0,1
a95,1,0
a97,1,0
a99,1,0
a100,1,0
a101,0,0
a102,0,1
a103,0,1
a105,1,1
a106,1,0
a108,0,1
a110,0,1
a111,0,0
a113,1,1
a115,1,1
a116,0,1
a117,1,1
a118,0,1
a119,0,0
a122,1,0
a123,1,0
a125,0,0
a128,0,0
a129,0,0
a130,1,1
a132,0,1
a133,1,0
a137,1,0
a138,1,0
a140,1,1
a142,0,1
a145,1,1
a147,1,0
a149,0,1
a153,0,0
a155,1,0
a156,0,0
a157,1,1
a158,0,1
a159,0,1
a160,1,1
a162,1,1
a163,0,1
a165,0,0
a166,0,1
a167,0,1
a169,0,1
a170,0,0
a172,0,0
a173,0,1
a175,1,0
a180,1,1
a182,1,1
a183,1,1
a184,1,0
a187,0,1
a188,1,0
a190,1,0
a193,1,1
a197,0,1
a198,0,1
a199,0,0
a200,1,1
a201,1,1
a202,1,1
a204,1,0
a206,0,0
a207,0,0
a208,0,1
a209,0,1
a210,1,0
a212,0,1
a214,1,1
a217,0,0
a218,0,1
a219,0,1
a221,0,1
a223,1,0
a224,0,1
a225,1,0
a226,0,1
a227,0,1
a229,0,1
a233,0,1
a234,0,1
a237,0,1
a238,0,0
a241,1,0
a242,0,1
a243,1,0
a244,1,1
a245,1,0
a246,0,1
a249,0,1
a250,0,0
a252,0,1
a253,0,0
a255,1,0
a256,1,1
a257,1,1
a259,0,1
a260,1,1
a261,0,0
a262,1,0
a263,1,1
a266,1,1
a267,1,1
a272,1,1
a275,0,0
a277,0,1
a282,1,0
a283,1,1
a287,1,1
a289,0,1
a292,1,0
a294,0,1
a295,0,1
a296,1,1
a297,0,1
a298,1,1
a302,0,0
a303,0,1
a304,0,0
a308,0,1
a309,1,0
a312,1,1
a314,1,1
a315,0,0
a316,0,0
a317,1,1
a321,1,0
a323,0,1
a325,1,0
a326,1,0
a328,0,1
a329,0,1
a330,1,1
a331,0,1
a332,1,1
a333,0,1
a10,0,1
a12,0,1
a14,1,0
a17,1,0
a20,1,1
a29,0,1
a33,1,1
a34,0,0
a36,0,1
a37,1,1
a38,1,1
a39,1,0
a45,0,0
a47,1,0
a48,0,0
a53,0,1
a55,1,1
a60,0,0
a61,1,1
a69,0,1
a78,1,1
a98,1,1
a104,0,0
a109,0,1
a112,0,1
a120,1,1
a124,1,0
a127,1,1
a131,0,1
a139,0,0
a143,1,0
a144,1,0
a150,1,1
a151,1,0
a152,1,1
a154,1,1
a161,0,1
a164,0,1
a168,0,0
a174,1,1
a176,1,1
a178,1,1
a185,1,1
a191,0,1
a192,0,0
a203,0,1
a211,0,0
a215,0,1
a216,0,1
a222,1,1
a228,1,1
a230,1,0
a235,0,0
a236,0,1
a239,1,1
a240,1,1
a251,0,1
a258,0,1
a265,0,1
a268,1,1
a269,0,0
a270,1,1
a273,0,1
a274,1,1
a278,0,1
a279,1,1
a280,1,1
a284,0,1
a285,0,1
a288,1,1
a290,0,1
a291,0,1
a300,0,1
a301,1,0
a305,0,0
a306,1,1
a310,1,1
a311,1,0
a318,1,1
a319,0,1
a320,0,1
a322,1,0
a327,0,1
a334,0,1
a335,0,1
a13,0,0
a28,1,1
a52,0,0
a59,0,1
a64,0,0
a81,1,1
a86,0,1
a107,1,1
a114,1,0
a121,1,0
a134,1,0
a136,0,1
a141,1,1
a148,1,1
a177,0,0
a186,1,1
a189,1,0
a196,0,1
a213,1,1
a220,0,0
a264,0,0
a276,0,1
a281,0,1
a293,0,0
a299,1,1
a313,1,1
a324,0,1
a9,1,1
a30,0,0
a96,1,0
a126,1,1
a146,1,1
a171,1,1
a179,1,1
a181,0,0
a195,1,0
a205,1,1
a232,1,1
a254,0,1
a307,0,0
a42,0,0
a135,1,1
a231,1,1
a247,1,1
a82,1,0
a248,0,1
a271,0,1
a286,1,1
a25,1,1
a194,0,1
a0,1,0
a23,1,0
