Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a3,1,1
a4,1,0
a5,1,1
a9,0,1
a10,0,0
a12,0,0
a13,1,0
a17,0,1
a18,0,0
a19,1,1
a20,0,0
a23,1,0
a24,1,0
a25,1,0
a26,1,0
a28,0,0
a29,0,0
a30,1,0
a34,1,0
a38,0,0
a40,0,1
a41,0,0
a43,0,0
a46,0,0
a49,1,0
a50,0,0
a52,1,1
a55,0,1
a57,0,0
a58,0,1
a59,0,1
a60,1,0
a62,0,0
a63,1,0
a66,1,1
a67,0,0
a68,1,1
a69,1,0
a71,1,0
a72,1,0
a73,1,0
a77,0,1
a79,1,0
a80,0,0
a81,0,0
a82,0,0
a84,1,0
a87,1,0
a90,0,0
a91,1,0
a93,0,0
a94,0,1
a95,1,0
a98,0,0
a100,0,0
a101,0,0
a105,0,1
a109,0,1
a110,1,1
a112,0,1
a113,1,0
a114,0,0
a116,0,1
a119,1,0
a122,0,1
a123,0,1
a124,0,1
a128,0,0
a130,1,0
a131,0,0
a132,1,0
a133,1,0
a135,0,0
a138,0,0
a139,0,1
a140,0,0
a141,1,0
a145,1,0
a146,1,0
a147,1,1
a148,1,0
a149,1,1
a150,1,1
a152,1,0
a153,1,0
a155,1,0
a157,0,1
a162,0,1
a164,0,1
a168,1,0
a172,1,0
a173,0,0
a175,1,0
a177,0,1
a181,1,0
a184,1,0
a186,0,0
a188,1,1
a192,0,0
a193,0,0
a195,0,0
a198,1,0
a203,0,0
a204,0,0
a205,1,0
a207,0,1
a212,0,0
a214,1,0
a215,0,0
a216,1,0
a218,0,0
a221,1,1
a222,1,0
a224,0,0
a225,0,0
a226,1,0
a227,1,0
a232,1,0
a233,0,0
a234,0,1
a241,1,0
a242,0,0
a244,0,1
a246,0,0
a248,1,0
a249,0,1
a250,1,0
a252,1,0
a253,1,1
a255,0,0
a257,0,1
a258,1,0
a260,0,1
a266,0,0
a267,1,0
a269,0,0
a271,1,1
a272,0,1
a273,1,0
a274,1,1
a275,0,0
a276,0,0
a277,0,0
a278,0,0
a282,0,0
a283,0,0
a284,0,0
a287,0,0
a288,0,0
a289,1,0
a290,0,0
a292,1,0
a295,0,1
a6,0,1
a8,1,0
a16,0,0
a32,0,0
a33,1,0
a35,1,0
a36,0,0
a42,1,0
a45,0,1
a47,1,0
a48,0,0
a53,1,0
a54,1,0
a56,1,0
a65,1,0
a70,1,0
a75,0,0
a76,0,0
a78,1,0
a86,1,0
a88,1,0
a96,0,0
a97,1,0
a103,0,0
a104,0,0
a108,0,1
a111,1,0
a117,0,0
a125,0,0
a126,1,0
a127,0,1
a129,1,1
a134,1,0
a142,1,0
a143,0,0
a154,1,0
a156,0,0
a159,0,0
a166,1,1
a169,1,0
a171,0,1
a174,0,0
a178,0,0
a179,0,1
a183,1,0
a185,0,0
a187,1,0
a191,1,0
a196,0,1
a197,1,0
a202,1,0
a206,1,0
a208,1,0
a209,0,0
a219,0,1
a220,0,0
a230,0,0
a236,1,0
a237,1,0
a238,0,0
a239,1,0
a240,0,0
a243,0,1
a247,0,0
a254,0,0
a256,0,0
a264,1,0
a265,1,0
a268,0,0
a270,0,1
a285,0,1
a291,0,0
a294,1,0
a1,1,0
a2,1,1
a11,1,0
a31,0,1
a37,1,0
a39,1,0
a44,1,0
a64,1,1
a74,0,0
a83,0,1
a89,0,1
a92,1,0
a102,1,0
a115,1,1
a120,1,0
a121,1,0
a136,1,0
a137,1,1
a151,0,0
a158,1,0
a161,1,1
a163,1,0
a167,0,1
a180,0,0
a189,1,0
a190,1,0
a194,1,0
a201,0,1
a210,0,1
a213,0,0
a223,1,0
a229,0,0
a231,0,0
a7,1,1
a14,1,1
a22,0,1
a27,1,0
a51,0,0
a61,1,0
a85,0,0
a99,1,0
a106,0,1
a144,1,0
a176,1,0
a182,0,0
a199,0,0
a200,1,0
a217,1,0
a228,1,1
a235,0,0
a251,0,0
a262,1,0
a263,0,1
a15,1,0
a21,1,0
a165,0,0
a170,0,0
a245,0,0
a261,0,1
a280,0,0
a281,1,0
a286,1,1
a107,0,0
a118,0,0
a279,0,1
a293,0,0
a259,0,1
a160,1,0
a211,0,1
