Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a2,1,1
a3,1,1
a4,1,1
a5,1,1
a6,1,1
a8,1,0
a10,1,0
a13,0,1
a14,1,1
a16,1,0
a17,1,0
a18,1,0
a19,1,0
a22,0,0
a23,1,0
a24,1,1
a25,0,0
a28,1,0
a30,0,1
a31,1,0
a32,0,1
a36,1,0
a37,0,1
a39,0,0
a40,1,0
a41,1,1
a44,0,1
a47,1,1
a51,1,1
a53,1,0
a54,0,0
a55,0,0
a59,1,1
a60,1,1
a61,1,0
a62,0,0
a63,0,0
a66,1,1
a67,1,0
a69,1,1
a70,1,1
a71,0,0
a72,1,0
a73,0,0
a76,0,0
a77,1,1
a78,0,1
a79,1,0
a7,1,0
a9,1,1
a11,1,1
a26,0,1
a33,1,1
a35,1,0
a48,0,0
a56,1,1
a65,1,0
a68,0,0
a15,1,1
a20,1,1
a27,1,0
a29,1,1
a34,0,1
a38,0,0
a42,1,0
a43,0,1
a46,1,0
a49,0,1
a50,1,1
a52,0,0
a57,0,0
a74,1,1
a75,0,1
a21,0,1
a80,0,1
a64,1,0
a45,0,0
a12,0,0
a58,0,0
