Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a1,0,1
a2,1,0
a3,1,1
a4,1,0
a6,1,0
a9,1,0
a10,1,0
a13,0,0
a14,1,1
a18,1,0
a20,1,0
a21,1,0
a23,1,0
a24,0,0
a25,1,0
a26,1,0
a29,1,0
a30,1,0
a33,1,0
a34,0,1
a35,0,1
a36,0,0
a37,0,0
a40,0,0
a42,1,0
a43,1,0
a44,1,0
a45,1,1
a46,0,0
a47,1,0
a48,1,0
a50,1,0
a52,1,0
a53,1,0
a54,0,0
a55,1,1
a56,1,0
a59,1,0
a60,1,0
a61,1,0
a63,1,0
a67,1,0
a69,0,1
a70,1,0
a72,1,0
a73,1,0
a74,1,0
a75,1,0
a77,1,1
a79,0,0
a85,0,0
a86,1,0
a87,1,1
a88,0,0
a89,0,0
a96,1,0
a97,1,0
a98,1,0
a101,0,0
a102,1,1
a103,0,0
a105,1,0
a106,1,1
a107,1,0
a108,1,0
a110,1,1
a115,1,0
a117,1,0
a121,1,0
a123,1,0
a124,0,0
a5,1,0
a7,1,0
a8,1,0
a16,0,0
a19,1,0
a28,1,0
a32,1,0
a38,1,0
a49,1,1
a51,1,0
a57,1,0
a62,1,1
a64,0,1
a65,0,1
a66,0,0
a71,1,0
a76,1,0
a78,0,0
a80,1,0
a81,1,1
a83,1,0
a90,0,0
a99,0,0
a109,1,1
a111,1,0
a112,1,0
a122,1,0
a12,0,1
a15,1,0
a17,1,0
a22,1,0
a39,1,0
a41,1,0
a82,1,0
a84,1,0
a93,1,0
a94,0,0
a104,1,0
a119,1,0
a120,1,1
a11,1,0
a91,0,0
a95,1,0
a100,1,0
a113,1,1
a114,1,0
a116,1,0
a118,1,1
a27,1,0
a58,1,0
a31,1,0
a92,0,0
a68,0,0
