Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,1
a3,1,1
a4,1,1
a5,1,0
a9,0,1
a10,1,1
a12,1,1
a13,0,1
a15,0,0
a16,0,0
a18,1,0
a20,0,1
a23,1,0
a26,0,1
a27,0,0
a28,0,1
a29,1,1
a30,1,0
a31,0,1
a32,0,0
a33,1,1
a37,0,0
a39,1,0
a41,1,1
a42,0,1
a48,0,0
a50,1,0
a52,0,1
a54,0,1
a55,1,1
a56,1,1
a57,1,1
a58,0,1
a59,0,1
a62,1,0
a70,1,1
a71,1,0
a72,0,1
a74,0,1
a76,1,1
a80,1,1
a81,0,1
a82,1,0
a83,0,0
a84,0,1
a85,1,1
a86,1,1
a87,1,0
a90,0,1
a96,0,1
a98,1,1
a100,1,1
a101,1,1
a102,1,1
a103,0,1
a104,0,1
a105,0,1
a106,0,0
a107,0,1
a108,0,1
a109,0,0
a111,1,0
a112,0,1
a113,0,1
a114,0,0
a115,1,1
a116,0,0
a118,1,1
a120,0,1
a121,0,1
a122,1,0
a124,0,0
a7,0,1
a19,1,0
a21,1,0
a22,1,1
a24,0,0
a25,0,1
a34,1,0
a35,0,1
a36,1,1
a40,0,0
a45,1,1
a47,1,0
a49,1,1
a51,1,1
a53,0,1
a60,0,1
a61,1,1
a64,0,0
a65,1,1
a67,1,1
a68,1,0
a69,0,1
a73,1,1
a77,1,1
a78,1,1
a79,1,1
a89,0,1
a91,1,1
a94,1,1
a97,0,1
a117,1,1
a123,1,1
a17,1,0
a43,1,1
a46,1,0
a88,0,0
a95,0,1
a99,0,0
a110,1,1
a119,0,0
a125,0,0
a1,1,0
a8,1,1
a11,1,1
a14,1,1
a44,0,1
a63,1,0
a92,0,0
a0,0,1
a38,0,1
a93,1,1
a6,1,1
a66,0,1
a75,0,0
