Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a4,0,1
a5,1,1
a7,0,1
a12,1,0
a14,0,1
a15,1,0
a16,0,0
a18,1,1
a19,1,0
a21,1,0
a22,0,1
a23,1,1
a25,1,0
a28,0,1
a31,0,1
a32,0,1
a37,1,0
a38,1,0
a43,0,1
a44,0,0
a45,0,1
a46,1,1
a47,0,1
a49,0,1
a50,1,0
a51,1,0
a52,0,0
a56,1,0
a58,0,1
a59,0,1
a62,0,0
a67,1,0
a69,0,1
a71,1,0
a74,1,0
a75,0,0
a77,1,0
a78,1,0
a80,1,0
a82,0,0
a84,0,1
a89,1,0
a95,1,0
a97,0,0
a98,1,0
a100,0,1
a105,0,1
a106,0,0
a107,1,0
a108,1,0
a109,0,0
a110,1,0
a111,1,0
a113,0,0
a114,1,0
a115,1,0
a119,0,0
a123,0,0
a125,0,0
a126,0,0
a127,1,0
a128,1,1
a129,0,1
a130,0,1
a131,1,0
a133,0,1
a135,0,1
a136,0,1
a138,0,0
a140,1,0
a141,1,0
a142,0,1
a145,0,0
a146,0,1
a147,0,1
a148,0,0
a149,0,1
a159,0,1
a160,1,0
a161,0,0
a162,1,1
a163,0,0
a164,0,0
a165,0,1
a167,0,0
a170,0,0
a171,0,1
a174,1,0
a175,0,1
a177,1,0
a182,0,0
a183,1,0
a184,0,0
a186,1,0
a194,0,0
a196,1,0
a197,1,0
a198,0,0
a199,0,1
a200,0,0
a201,0,1
a203,0,1
a204,0,0
a205,1,1
a207,0,0
a208,0,0
a210,1,1
a211,0,1
a212,0,0
a214,1,0
a216,1,0
a220,0,1
a223,1,1
a225,1,0
a226,0,0
a229,1,0
a230,1,1
a231,1,0
a232,0,0
a234,1,1
a235,1,0
a236,0,0
a239,1,0
a6,1,0
a8,1,0
a9,1,1
a10,0,0
a17,0,0
a24,1,0
a27,1,0
a34,0,1
a35,1,0
a42,0,0
a48,1,1
a54,1,0
a61,1,0
a64,0,0
a66,0,0
a68,0,0
a70,0,0
a72,0,0
a79,0,0
a81,0,0
a90,0,0
a92,1,1
a94,1,0
a96,0,0
a101,0,1
a118,1,0
a120,0,0
a121,0,0
a122,0,0
a124,0,1
a132,1,0
a139,1,0
a152,0,0
a166,1,0
a168,0,1
a169,1,0
a172,0,0
a173,0,0
a178,1,1
a179,1,0
a181,0,1
a188,0,0
a189,0,0
a190,0,0
a191,1,0
a195,1,0
a213,1,0
a219,1,1
a221,0,1
a224,1,0
a237,0,0
a2,0,0
a11,1,0
a33,0,0
a39,0,1
a53,0,0
a60,1,0
a73,0,0
a83,1,0
a85,1,1
a91,0,1
a93,0,0
a104,1,0
a112,0,0
a116,1,0
a137,1,1
a143,1,0
a151,0,1
a153,0,0
a156,0,0
a187,1,0
a192,0,0
a206,0,0
a209,0,0
a218,1,0
a222,1,1
a227,0,0
a3,0,0
a29,0,1
a30,0,0
a41,1,0
a55,1,0
a57,1,1
a63,0,1
a65,0,1
a86,1,0
a87,0,0
a88,0,0
a99,1,0
a103,0,0
a117,1,0
a134,0,0
a150,0,1
a155,0,0
a158,0,0
a180,0,0
a228,1,1
a238,0,0
a240,1,1
a20,1,1
a26,1,0
a36,0,1
a76,0,0
a102,0,0
a144,0,0
a154,0,0
a215,1,0
a233,0,0
a13,0,0
a185,0,0
a193,1,0
a40,0,1
a157,1,0
a202,0,0
a217,0,0
a176,1,0
