Argument,In_Stability_Impact,Out_Stability_Impact
a2,0,1
a3,1,1
a5,1,0
a6,1,0
a9,1,0
a11,1,0
a13,1,1
a16,1,0
a18,0,1
a19,0,1
a21,0,1
a22,0,1
a23,1,1
a26,1,0
a28,1,0
a32,0,0
a35,0,0
a39,1,0
a45,1,0
a49,1,0
a50,0,0
a53,0,0
a54,1,1
a57,1,0
a58,0,0
a60,0,0
a63,0,0
a64,0,0
a65,0,1
a68,1,1
a71,1,0
a72,0,1
a73,0,0
a74,0,0
a76,1,0
a77,0,0
a79,1,0
a80,0,0
a82,1,0
a86,0,0
a87,0,0
a88,1,1
a89,1,0
a90,0,0
a94,1,0
a100,0,0
a102,1,0
a103,0,0
a104,0,1
a107,1,0
a108,0,0
a110,0,1
a114,1,0
a118,0,0
a120,0,0
a124,0,0
a125,1,0
a126,1,0
a127,1,1
a129,1,0
a132,0,0
a134,0,1
a135,0,1
a136,0,0
a137,0,0
a139,0,0
a142,0,0
a4,1,0
a8,0,0
a12,0,1
a14,0,0
a15,0,1
a17,1,0
a30,0,0
a31,0,0
a34,1,0
a36,1,0
a37,0,0
a38,1,0
a40,1,0
a42,0,0
a43,1,0
a48,1,0
a51,0,0
a52,0,1
a85,1,0
a92,1,0
a93,1,0
a96,0,1
a97,1,1
a101,0,1
a113,1,0
a115,1,0
a116,0,0
a122,1,0
a123,0,0
a131,0,0
a133,0,0
a138,0,1
a140,0,1
a143,1,1
a144,0,1
a145,1,0
a1,0,1
a10,0,0
a20,0,0
a24,1,0
a33,1,0
a41,0,0
a47,0,0
a59,0,0
a61,1,0
a66,0,0
a70,1,0
a78,1,0
a81,0,1
a84,1,0
a91,1,0
a98,1,1
a105,0,1
a106,1,0
a117,1,0
a119,0,1
a121,1,0
a141,1,0
a7,1,0
a29,1,0
a56,0,0
a62,0,0
a67,0,1
a75,1,0
a83,0,0
a25,0,1
a44,0,0
a69,1,0
a95,0,0
a99,1,0
a109,1,0
a111,1,0
a128,0,0
a27,1,0
a112,0,0
a0,0,1
a46,0,1
a55,0,0
a130,1,0
