Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a4,1,1
a5,1,0
a6,1,0
a9,1,1
a11,0,0
a13,0,0
a15,0,0
a18,1,0
a19,1,0
a20,1,0
a21,1,1
a25,1,1
a27,1,1
a28,1,0
a30,1,1
a34,0,0
a35,0,0
a36,1,0
a41,0,0
a42,1,0
a43,1,1
a47,1,1
a49,1,0
a50,0,1
a52,1,0
a53,0,1
a54,1,0
a55,0,1
a57,1,0
a59,1,1
a60,0,1
a61,0,0
a62,1,0
a63,1,0
a64,1,1
a65,0,0
a66,1,0
a67,0,0
a68,1,0
a72,0,0
a73,1,1
a3,1,0
a10,1,0
a12,1,0
a16,1,0
a17,1,0
a22,1,0
a23,1,0
a26,1,0
a29,1,0
a31,1,0
a37,0,1
a38,1,0
a40,1,0
a51,0,0
a71,1,0
a74,0,0
a1,0,0
a2,1,0
a7,0,0
a24,1,0
a33,1,0
a39,1,0
a48,0,1
a70,0,1
a8,1,1
a32,1,0
a46,1,0
a56,0,1
a14,1,0
a58,1,0
a69,0,1
a45,1,0
a44,0,1
