Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a4,1,0
a5,0,1
a6,1,0
a7,0,0
a8,1,0
a10,0,1
a12,1,0
a13,1,1
a14,0,0
a15,1,0
a17,0,0
a19,1,0
a22,1,0
a23,1,1
a26,0,0
a29,1,0
a30,1,0
a31,0,1
a33,1,0
a34,0,0
a35,1,0
a36,1,0
a44,0,0
a45,1,1
a47,1,0
a48,1,0
a49,1,1
a50,1,1
a51,0,0
a54,1,0
a55,0,0
a59,1,0
a60,0,0
a62,1,0
a68,0,0
a69,1,1
a70,1,1
a71,0,0
a73,0,0
a75,1,0
a77,1,0
a79,1,0
a81,1,0
a82,1,0
a9,1,0
a16,1,0
a20,0,1
a24,1,1
a25,0,0
a27,0,0
a32,1,0
a37,1,0
a38,1,1
a39,0,0
a41,0,1
a56,1,0
a58,0,0
a61,0,0
a63,0,1
a66,1,0
a67,1,0
a72,1,1
a74,0,1
a78,1,1
a84,1,0
a2,1,0
a3,0,1
a18,0,0
a21,1,0
a28,1,1
a40,1,0
a43,1,0
a46,1,0
a52,1,1
a53,1,1
a64,1,0
a76,1,0
a42,1,0
a65,1,1
a80,0,0
a83,1,1
a11,1,0
a57,0,1
