Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,0,0
a4,1,0
a7,0,1
a8,0,1
a9,0,1
a10,0,1
a12,1,0
a14,1,1
a15,1,1
a16,1,1
a18,1,0
a20,0,0
a21,0,0
a23,1,0
a25,0,0
a27,1,0
a28,1,1
a29,0,0
a31,0,0
a34,0,1
a35,1,1
a37,0,0
a40,0,0
a41,0,1
a42,1,0
a45,1,0
a46,1,0
a47,1,1
a50,1,1
a52,1,0
a56,0,1
a58,1,0
a59,0,1
a60,1,0
a62,0,1
a63,1,1
a64,0,1
a65,0,1
a67,1,0
a70,1,1
a71,0,1
a72,0,1
a73,1,1
a75,1,1
a77,0,0
a81,0,1
a84,0,1
a85,1,0
a86,0,1
a87,1,1
a90,0,0
a94,0,0
a95,1,0
a96,1,0
a98,1,0
a99,0,1
a101,1,0
a102,0,1
a103,1,1
a104,1,0
a106,1,0
a108,1,1
a109,0,1
a111,1,0
a113,1,1
a115,0,0
a116,1,0
a118,0,0
a119,1,0
a120,1,0
a122,1,0
a124,0,1
a125,0,1
a126,1,1
a127,1,1
a130,1,1
a133,1,0
a135,0,1
a136,0,0
a138,1,0
a140,0,0
a143,0,0
a144,1,1
a145,0,0
a146,0,1
a148,0,1
a149,0,0
a150,1,1
a151,1,1
a153,0,1
a154,0,1
a155,0,1
a156,1,1
a157,1,0
a159,0,0
a160,1,1
a161,1,0
a162,1,0
a163,1,1
a166,0,1
a167,0,0
a168,1,0
a171,1,0
a172,1,0
a174,1,1
a178,1,0
a179,1,1
a180,0,0
a181,1,1
a188,0,1
a190,1,1
a192,0,1
a194,0,1
a195,0,1
a196,1,0
a197,0,0
a199,0,1
a200,1,1
a202,1,0
a204,0,1
a205,0,1
a207,0,1
a209,0,1
a210,0,1
a1,0,1
a5,0,1
a32,1,1
a36,0,1
a38,1,0
a39,1,0
a44,1,1
a48,1,1
a49,1,0
a51,0,1
a53,1,0
a54,1,1
a55,1,1
a57,0,1
a61,1,1
a69,1,1
a76,1,0
a82,1,1
a83,1,0
a89,0,0
a91,1,1
a93,0,1
a97,0,1
a105,1,0
a110,0,1
a121,1,1
a131,1,0
a134,1,1
a139,1,1
a141,0,1
a142,1,0
a147,0,1
a158,0,0
a165,1,0
a170,0,1
a173,0,0
a176,0,0
a177,0,1
a187,0,0
a191,0,0
a198,1,1
a206,1,1
a6,0,1
a13,0,1
a17,1,1
a22,1,1
a24,0,0
a26,1,0
a43,0,0
a78,0,1
a80,0,0
a112,0,1
a117,0,1
a123,1,0
a128,1,0
a129,1,1
a137,1,0
a164,0,1
a182,0,1
a185,1,0
a186,0,1
a193,0,1
a203,0,0
a208,0,0
a19,1,0
a30,1,1
a33,1,1
a66,1,1
a68,1,1
a79,1,0
a107,0,0
a175,1,0
a184,0,0
a201,0,0
a11,1,1
a74,1,1
a88,1,1
a92,1,1
a114,0,1
a132,0,1
a189,0,1
a3,1,1
a100,1,1
a152,0,0
a183,1,0
a169,0,1
