Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a3,1,1
a9,1,1
a10,0,0
a12,0,0
a13,1,0
a14,1,0
a18,1,0
a19,1,1
a23,0,0
a26,0,1
a30,1,0
a31,1,1
a32,1,0
a33,0,1
a34,0,0
a36,1,1
a37,1,1
a38,0,0
a40,0,1
a41,0,0
a42,0,1
a44,0,1
a46,0,0
a47,1,0
a48,1,0
a50,1,0
a51,0,1
a52,0,1
a55,0,0
a58,1,1
a59,1,0
a60,1,0
a61,0,0
a62,1,0
a63,1,0
a64,1,0
a66,1,0
a67,0,0
a69,0,0
a77,1,0
a79,1,0
a81,1,0
a83,1,1
a84,0,1
a91,1,0
a92,0,1
a95,0,0
a97,0,1
a101,0,1
a103,1,0
a106,1,1
a108,1,0
a109,1,1
a110,1,0
a111,1,0
a113,0,0
a116,1,1
a118,0,1
a119,1,0
a120,0,0
a122,0,1
a123,1,0
a126,0,0
a128,1,0
a133,1,1
a135,0,0
a137,0,0
a140,0,0
a141,0,0
a142,1,1
a144,1,0
a145,1,0
a146,0,0
a147,0,1
a148,1,0
a152,0,0
a153,1,0
a156,1,0
a159,0,1
a161,1,0
a162,0,0
a164,1,1
a167,0,0
a169,0,0
a170,1,1
a171,0,1
a173,0,0
a174,0,1
a180,1,0
a181,1,0
a183,1,0
a184,0,0
a185,0,1
a186,1,0
a187,1,0
a189,0,1
a191,1,0
a192,1,0
a194,1,0
a200,0,1
a203,0,0
a204,0,1
a206,0,1
a209,0,0
a210,1,0
a211,1,0
a213,1,0
a214,1,0
a215,0,1
a216,0,1
a217,1,0
a218,0,0
a219,0,0
a222,1,0
a223,1,1
a226,1,1
a228,1,0
a230,1,0
a239,1,0
a241,1,0
a243,1,0
a244,0,0
a245,0,0
a247,1,0
a248,1,0
a253,1,0
a254,1,1
a255,0,1
a256,1,1
a260,0,1
a263,0,0
a264,1,0
a265,1,1
a266,0,1
a267,0,1
a270,0,0
a271,1,0
a275,0,1
a276,0,0
a277,0,0
a278,1,1
a279,1,0
a281,0,0
a283,0,0
a284,1,0
a285,0,1
a1,0,1
a4,1,0
a5,1,0
a7,1,0
a17,1,0
a20,0,0
a22,0,0
a24,1,0
a27,1,0
a29,1,1
a39,0,0
a43,0,0
a45,0,1
a53,1,1
a54,1,1
a56,1,1
a65,0,0
a70,1,0
a73,0,0
a74,1,0
a87,1,0
a89,1,0
a90,1,0
a96,1,0
a112,1,0
a114,0,0
a124,1,0
a125,0,0
a129,1,0
a139,0,0
a143,0,0
a149,0,1
a151,1,0
a154,1,0
a155,1,0
a158,0,0
a165,1,0
a166,0,0
a172,1,1
a175,0,1
a188,0,0
a193,1,0
a195,0,1
a196,1,0
a199,1,0
a201,1,0
a202,1,1
a207,1,0
a229,0,0
a234,0,0
a238,0,0
a246,1,0
a249,0,0
a250,0,1
a252,0,0
a257,0,0
a269,0,0
a272,0,1
a273,1,0
a274,0,1
a280,0,1
a6,1,1
a8,1,0
a16,0,0
a28,1,1
a35,0,1
a49,0,1
a68,0,0
a72,1,1
a80,0,0
a82,1,0
a85,0,0
a93,0,0
a98,0,0
a102,0,0
a104,0,1
a105,1,0
a107,0,0
a115,1,0
a121,0,0
a127,1,0
a130,1,1
a131,1,0
a132,1,1
a134,1,0
a150,1,0
a160,1,1
a177,0,0
a178,0,0
a179,1,0
a190,1,0
a198,1,1
a205,0,0
a208,1,0
a212,1,0
a225,1,0
a227,0,0
a231,1,0
a233,0,1
a235,0,1
a237,1,0
a240,0,0
a251,1,0
a258,0,0
a259,1,1
a261,0,0
a262,0,0
a11,0,1
a15,0,1
a21,1,1
a25,1,0
a57,0,1
a76,1,0
a78,0,0
a88,1,0
a100,0,0
a117,1,0
a136,1,0
a138,0,0
a163,1,0
a176,1,0
a182,1,0
a197,1,0
a220,0,1
a221,1,0
a224,0,1
a232,1,1
a268,0,1
a282,1,1
a2,1,1
a75,1,1
a86,0,1
a99,1,0
a242,1,0
a236,1,1
a94,0,0
a71,0,0
a157,1,0
a168,1,1
