Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,0
a2,1,0
a4,1,0
a7,0,0
a9,1,1
a10,1,0
a11,1,0
a14,1,0
a15,1,0
a18,1,0
a19,0,1
a20,0,0
a21,1,0
a22,1,1
a25,1,0
a26,1,0
a30,0,1
a32,1,0
a33,1,0
a34,1,0
a35,0,1
a36,1,0
a37,1,1
a38,1,1
a41,1,0
a43,0,0
a45,0,0
a46,1,1
a51,1,0
a53,0,0
a54,0,0
a55,1,1
a56,1,1
a57,0,1
a58,0,1
a62,1,1
a63,1,0
a64,0,1
a65,0,1
a70,0,1
a72,1,0
a73,1,0
a74,1,0
a75,0,0
a77,1,0
a80,1,0
a81,1,0
a84,1,1
a85,1,0
a86,1,1
a87,1,0
a3,1,0
a5,1,0
a6,1,0
a8,1,0
a13,1,0
a17,1,0
a24,1,0
a27,0,0
a28,1,1
a29,1,0
a42,1,0
a44,1,0
a47,1,0
a50,1,0
a59,1,1
a61,0,0
a67,1,0
a68,1,1
a71,1,0
a79,1,0
a89,1,0
a12,1,0
a31,1,0
a39,1,0
a40,1,0
a52,1,0
a66,1,1
a76,1,0
a83,1,0
a16,1,0
a69,1,0
a23,1,0
a48,0,0
a49,0,1
a60,1,0
a82,1,0
a78,1,0
a88,1,0
