Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,0
a6,1,1
a7,0,1
a8,1,1
a9,1,0
a10,0,1
a11,1,1
a14,1,0
a15,0,0
a18,0,0
a20,1,1
a21,0,0
a24,1,0
a25,1,1
a31,1,1
a32,1,1
a35,1,0
a42,0,1
a44,0,0
a47,1,0
a48,0,1
a50,1,0
a53,0,0
a55,0,0
a57,1,1
a59,0,0
a60,1,0
a63,1,0
a65,0,1
a69,0,0
a74,0,0
a75,1,0
a78,0,1
a79,0,1
a80,1,0
a82,0,1
a83,0,0
a86,1,0
a87,0,1
a91,1,1
a92,1,0
a93,0,1
a96,0,1
a97,0,0
a98,0,1
a100,1,1
a104,1,1
a105,0,1
a107,0,1
a112,0,1
a113,1,0
a114,1,0
a118,1,1
a119,0,0
a121,0,1
a122,1,1
a123,1,1
a125,0,1
a126,0,1
a128,1,0
a129,0,1
a131,0,1
a132,1,1
a134,0,1
a138,1,1
a139,1,0
a143,1,1
a144,0,0
a146,1,1
a147,0,0
a148,1,1
a149,0,1
a150,1,1
a157,0,0
a158,0,1
a159,0,0
a160,0,0
a161,0,1
a162,0,0
a165,0,1
a166,0,0
a170,0,0
a172,1,0
a174,1,1
a177,1,0
a178,0,0
a182,1,1
a184,1,0
a185,0,1
a186,1,0
a187,0,0
a190,0,1
a193,0,0
a194,1,1
a196,0,0
a197,0,1
a199,0,1
a200,1,1
a201,0,1
a202,0,1
a203,0,1
a205,0,0
a207,1,1
a208,0,0
a212,0,1
a216,0,1
a220,0,0
a221,0,0
a223,1,1
a224,1,0
a227,1,0
a228,0,1
a229,0,1
a230,1,1
a231,0,1
a233,0,1
a234,0,1
a235,1,0
a236,0,1
a237,0,0
a239,1,0
a240,0,0
a241,0,1
a247,0,1
a250,1,0
a251,1,0
a253,1,0
a254,1,1
a258,1,0
a259,1,0
a260,0,1
a261,1,0
a262,0,0
a264,1,1
a265,1,0
a267,1,0
a273,0,1
a274,0,0
a2,1,0
a3,0,1
a4,1,0
a5,0,0
a12,1,0
a19,1,0
a23,1,0
a28,1,0
a30,1,1
a33,0,0
a38,0,0
a39,0,0
a41,0,1
a43,1,0
a45,1,0
a49,1,0
a51,1,1
a54,0,0
a61,0,0
a62,0,1
a66,1,0
a68,0,0
a70,0,1
a71,0,0
a72,0,1
a76,1,0
a81,1,0
a84,0,0
a85,1,0
a88,0,0
a94,0,1
a99,1,0
a101,1,1
a106,0,0
a109,1,0
a110,0,1
a111,0,0
a116,0,0
a117,1,0
a124,1,1
a127,1,0
a130,0,1
a135,1,0
a141,1,0
a142,1,0
a145,1,0
a152,1,0
a154,1,1
a155,0,1
a156,1,0
a163,1,0
a164,0,1
a171,1,1
a173,0,0
a176,0,0
a179,0,1
a183,0,0
a188,1,0
a189,0,0
a191,1,1
a192,1,0
a195,0,0
a198,0,0
a204,1,1
a206,0,0
a213,1,1
a218,0,0
a222,1,0
a225,1,0
a226,0,1
a232,0,1
a238,1,1
a242,0,1
a243,1,0
a246,0,1
a248,0,1
a255,0,0
a256,0,0
a270,0,0
a275,0,0
a13,1,0
a16,1,1
a17,1,1
a22,0,0
a34,0,1
a40,1,0
a56,0,0
a58,0,1
a64,0,0
a67,0,0
a77,0,1
a90,1,0
a103,1,0
a115,0,1
a120,0,1
a137,1,0
a168,1,1
a209,1,0
a211,1,1
a214,0,1
a215,0,0
a244,0,0
a245,0,0
a252,0,1
a257,0,0
a263,0,0
a266,1,0
a268,0,0
a271,1,0
a272,1,1
a26,1,1
a29,1,0
a46,0,0
a95,0,1
a102,0,1
a151,0,0
a169,0,0
a175,0,1
a181,0,1
a210,0,0
a219,1,1
a36,1,0
a37,1,1
a73,1,1
a108,0,0
a153,0,1
a180,1,1
a52,0,1
a89,0,0
a133,1,0
a167,1,0
a27,1,0
a140,0,1
a217,0,0
a249,0,0
a269,1,0
a136,0,0
