Argument,In_Stability_Impact,Out_Stability_Impact
a6,0,1
a7,0,1
a8,1,0
a11,0,0
a12,1,1
a13,0,1
a14,1,0
a22,0,0
a23,1,0
a24,1,1
a26,1,0
a27,1,0
a29,1,0
a32,0,0
a33,0,1
a34,1,0
a36,1,0
a37,0,0
a40,1,0
a41,0,1
a42,0,0
a43,1,0
a44,0,1
a46,0,0
a48,0,0
a49,0,0
a50,0,1
a52,0,0
a53,0,0
a54,0,0
a55,1,0
a57,1,0
a59,0,0
a60,1,0
a61,1,0
a62,0,0
a64,0,0
a66,1,0
a68,0,0
a69,1,1
a70,0,0
a71,0,0
a72,1,0
a77,0,0
a82,1,0
a83,1,0
a87,1,0
a88,0,0
a91,0,0
a94,0,0
a95,1,1
a96,0,0
a97,1,0
a99,1,0
a101,1,1
a102,1,0
a103,0,0
a107,1,0
a108,0,0
a109,0,0
a110,0,0
a112,0,0
a113,1,0
a116,0,0
a119,1,0
a122,0,1
a128,0,0
a129,0,1
a131,0,0
a134,0,0
a135,1,0
a137,0,0
a140,0,0
a142,0,0
a145,0,1
a147,0,0
a148,0,0
a149,0,0
a150,0,1
a151,1,1
a152,0,0
a154,1,0
a157,1,1
a158,1,0
a159,0,0
a160,0,1
a161,0,0
a162,1,0
a0,1,1
a9,0,0
a15,1,1
a17,0,0
a18,1,0
a19,0,1
a38,0,0
a39,0,0
a45,0,0
a51,1,0
a58,0,0
a63,1,1
a73,1,0
a75,0,0
a78,0,0
a79,0,1
a80,1,0
a81,1,0
a84,0,0
a90,0,0
a93,1,0
a100,0,1
a106,0,0
a114,1,1
a118,1,0
a120,0,0
a121,1,0
a123,0,0
a124,0,0
a125,0,0
a132,1,0
a133,1,0
a141,0,0
a143,0,0
a153,0,1
a155,0,1
a163,1,0
a164,0,0
a3,1,0
a4,1,0
a5,0,0
a21,0,0
a25,0,1
a30,1,0
a56,1,0
a65,0,0
a67,0,1
a85,1,1
a89,1,0
a92,0,0
a98,1,0
a104,0,0
a105,1,0
a111,0,0
a115,1,0
a117,0,0
a136,1,0
a2,0,1
a16,1,0
a31,1,0
a35,0,1
a47,1,0
a74,1,1
a127,0,0
a130,0,1
a138,0,0
a146,1,0
a156,0,0
a165,1,1
a1,1,1
a20,1,1
a76,0,0
a86,0,1
a139,1,1
a10,1,1
a28,1,1
a126,0,0
a144,0,0
