Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a4,1,1
a5,0,0
a6,1,0
a7,1,0
a8,1,0
a9,1,0
a11,0,1
a12,1,0
a13,1,0
a14,0,0
a18,1,0
a19,0,0
a20,1,0
a22,1,0
a27,0,1
a28,1,0
a30,1,1
a31,0,0
a33,1,0
a34,0,0
a36,0,1
a38,0,0
a39,0,1
a40,1,0
a41,1,1
a43,1,0
a44,1,0
a46,1,0
a48,1,0
a49,0,0
a50,1,0
a51,1,0
a56,1,0
a59,1,0
a62,1,0
a63,1,0
a65,1,1
a67,1,1
a68,0,1
a71,1,0
a73,1,0
a74,1,0
a76,0,1
a78,1,0
a80,0,0
a82,1,0
a83,0,0
a86,1,0
a87,0,0
a89,0,0
a90,1,0
a91,0,1
a95,1,1
a96,1,0
a98,1,0
a99,1,1
a104,0,0
a1,1,0
a10,1,0
a15,1,0
a16,1,1
a17,1,0
a24,1,0
a25,1,0
a35,0,1
a37,1,0
a42,1,0
a45,0,1
a47,1,0
a53,0,0
a54,0,1
a55,1,0
a61,1,1
a66,1,0
a69,1,0
a70,1,0
a72,1,1
a77,0,0
a81,1,0
a85,0,1
a88,1,0
a92,0,0
a94,0,0
a102,1,1
a103,1,0
a26,1,0
a29,1,0
a32,1,1
a57,1,0
a75,0,0
a79,1,0
a97,0,0
a100,1,0
a3,1,1
a21,1,0
a23,1,0
a58,1,0
a64,1,0
a60,1,0
a84,1,0
a52,1,0
a93,1,0
a101,1,1
a2,0,0
