Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,0
a12,1,1
a14,1,0
a16,1,1
a17,1,0
a18,0,1
a19,0,1
a24,0,0
a25,1,0
a26,0,1
a30,0,0
a33,0,0
a34,0,0
a35,1,0
a37,1,1
a38,0,1
a39,0,0
a40,0,0
a41,0,0
a44,0,0
a45,0,1
a47,0,0
a48,0,1
a49,0,0
a50,1,0
a55,1,0
a57,0,0
a59,0,0
a60,0,1
a61,1,0
a63,1,0
a64,0,1
a66,1,0
a68,0,0
a73,0,0
a77,0,1
a79,1,0
a80,0,0
a81,1,1
a86,0,0
a87,1,0
a88,0,0
a92,0,1
a93,0,0
a97,1,0
a98,0,0
a101,0,0
a103,0,0
a104,1,0
a105,0,0
a107,1,1
a108,1,0
a109,1,0
a110,0,0
a111,0,1
a114,0,0
a116,0,1
a118,1,0
a125,0,0
a127,1,0
a128,1,1
a129,0,1
a130,0,1
a134,0,0
a135,0,0
a136,0,0
a137,1,1
a140,1,1
a142,0,0
a144,1,0
a146,1,0
a148,1,0
a149,0,1
a150,0,0
a151,0,0
a153,0,0
a154,1,0
a159,1,1
a165,0,1
a166,0,1
a170,1,1
a171,0,1
a172,0,1
a173,0,0
a174,0,1
a175,1,0
a178,0,0
a179,1,0
a180,1,0
a182,0,0
a183,0,0
a185,0,1
a188,1,0
a189,0,1
a191,1,0
a192,0,1
a193,0,0
a195,0,0
a197,1,0
a200,1,0
a202,1,0
a205,0,0
a207,1,0
a209,1,0
a211,0,1
a214,0,0
a216,1,0
a217,1,0
a226,0,0
a228,0,0
a229,1,0
a232,1,1
a236,0,0
a237,1,0
a238,0,0
a239,0,0
a240,0,1
a241,0,1
a242,0,1
a246,0,1
a248,1,0
a253,1,0
a254,0,0
a256,1,0
a259,1,0
a262,0,0
a263,1,0
a264,0,0
a267,1,1
a268,0,0
a269,0,1
a270,1,0
a272,0,0
a277,1,0
a279,0,1
a283,0,0
a284,0,0
a286,1,0
a287,0,1
a3,1,0
a7,1,1
a11,1,0
a20,0,1
a21,1,1
a22,1,0
a27,1,0
a28,1,0
a29,0,0
a31,1,0
a32,0,0
a36,1,0
a43,1,0
a46,0,0
a62,1,0
a65,0,0
a69,0,1
a71,0,1
a72,0,0
a75,0,0
a76,0,0
a78,1,0
a82,0,0
a84,1,0
a85,1,0
a89,1,1
a91,1,0
a94,1,0
a95,1,1
a99,0,1
a100,1,0
a106,1,0
a113,1,0
a115,1,0
a120,1,1
a121,1,0
a126,0,0
a131,0,0
a133,1,0
a138,0,1
a139,1,0
a141,1,0
a143,1,1
a152,1,0
a156,1,1
a157,0,1
a158,0,1
a160,1,1
a163,0,0
a168,0,1
a186,1,0
a190,0,1
a198,0,0
a199,0,0
a201,0,0
a203,1,1
a204,0,1
a206,1,0
a208,0,0
a215,0,0
a218,1,1
a219,0,1
a220,0,0
a221,0,0
a224,0,1
a225,0,0
a227,1,0
a231,0,1
a233,1,0
a235,0,0
a243,1,1
a250,0,0
a251,1,0
a252,0,0
a257,0,0
a260,1,0
a275,0,0
a276,1,0
a280,0,1
a281,0,1
a282,0,0
a285,0,0
a288,0,0
a290,0,1
a4,0,1
a5,0,0
a8,0,0
a10,0,0
a42,1,0
a56,1,1
a58,1,0
a83,1,0
a124,0,0
a132,0,0
a145,0,0
a162,0,0
a164,1,0
a167,0,1
a181,0,0
a187,0,0
a194,1,0
a210,0,0
a223,1,0
a230,0,1
a244,1,1
a245,0,0
a249,1,0
a255,0,1
a265,1,1
a273,0,0
a289,1,0
a9,0,0
a13,1,1
a15,0,0
a23,1,0
a51,1,1
a67,0,0
a70,0,1
a74,1,0
a96,0,1
a112,0,1
a117,0,1
a119,0,1
a123,0,1
a169,1,0
a177,0,1
a212,0,0
a213,1,0
a234,0,1
a247,0,1
a271,0,1
a6,0,1
a52,0,0
a53,0,0
a90,0,0
a102,0,1
a176,0,0
a184,0,1
a274,1,1
a278,1,1
a54,0,0
a122,0,0
a147,0,1
a155,0,0
a261,0,0
a266,1,1
a196,0,0
a2,0,1
a161,0,0
a222,1,1
a258,1,0
